periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Brucellosis,MOH 705A Rev 2020_ Rift valley fever,MOH 705A Rev 2020_ Suspected anthrax,MOH 706_Brucella
202301,January 2023,202301,,ob6SxuRcqU4,Nakuru County,KE_County_32,,557,,303,2060
202301,January 2023,202301,,u4t9H8XyU9P,Siaya County,KE_County_41,,71,,,384
202301,January 2023,202301,,nrI2khZx3d0,Kilifi County,KE_County_3,,37,,158,56
202301,January 2023,202301,,t0J75eHKxz5,Nandi County,KE_County_29,,462,,,844
202301,January 2023,202301,,kphDeKClFch,Turkana County,KE_County_23,,218,,,737
202301,January 2023,202301,,tAbBVBbueqD,Kisumu County,KE_County_42,,358,,1,617
202301,January 2023,202301,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,460,,,1153
202301,January 2023,202301,,xuFdFy6t9AH,Laikipia County,KE_County_31,,43,,,150
202301,January 2023,202301,,ihZsJ8alvtb,Kericho County,KE_County_35,,689,,,2740
202301,January 2023,202301,,PFu8alU2KWG,Embu County,KE_County_14,,91,,,401
202301,January 2023,202301,,Eey8fT4Im3y,Marsabit County,KE_County_10,,145,,,467
202301,January 2023,202301,,JsH2bnvNt2d,Tana River County,KE_County_4,,24,,,136
202301,January 2023,202301,,mYZacFNIB3h,Nyandarua County,KE_County_18,,30,,,573
202301,January 2023,202301,,BoDytkJQ4Qi,Makueni County,KE_County_17,,45,,,203
202301,January 2023,202301,,kqJ83J2D72s,Narok County,KE_County_33,,534,,6,890595
202301,January 2023,202301,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2,,,125
202301,January 2023,202301,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,212,,,639
202301,January 2023,202301,,R6f9znhg37c,Mandera County,KE_County_9,,30,,,250
202301,January 2023,202301,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,491,,,1439
202301,January 2023,202301,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,8,,,73
202301,January 2023,202301,,sPkRcDvhGWA,Kisii County,KE_County_45,,641,,,3552
202301,January 2023,202301,,uyOrcHZBpW0,Garissa County,KE_County_7,,42,,,525
202301,January 2023,202301,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1,,,94
202301,January 2023,202301,,Y52XNJ50hYb,Meru County,KE_County_12,,116,,,99
202301,January 2023,202301,,NjWSbQTwys4,Lamu County,KE_County_5,,1,,,3
202301,January 2023,202301,,wsBsC6gjHvn,Mombasa County,KE_County_1,,1,,4,30
202301,January 2023,202301,,CeLsrJOH0g9,Wajir County,KE_County_8,,14,,,192
202301,January 2023,202301,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,685,,,3341
202301,January 2023,202301,,o36zCRjSd4G,Samburu County,KE_County_25,,56,,,230
202301,January 2023,202301,,jkG3zaihdSs,Nairobi County,KE_County_47,,151,5,18,840
202301,January 2023,202301,,sANMZ3lpqGs,Vihiga County,KE_County_38,,72,,,236
202301,January 2023,202301,,BjC1xL40gHo,Kakamega County,KE_County_37,,195,,9,788
202301,January 2023,202301,,HMNARUV2CW4,Bomet County,KE_County_36,,57,,,248
202301,January 2023,202301,,XWALbfAPa6n,West Pokot County,KE_County_24,,314,,,1663
202301,January 2023,202301,,vvOK1BxTbet,Baringo County,KE_County_30,,562,,,1236
202301,January 2023,202301,,bzOfj0iwfDH,Isiolo County,KE_County_11,,98,,92,421
202301,January 2023,202301,,j8o6iO4Njsi,Kitui County,KE_County_15,,188,,,531
202301,January 2023,202301,,mThvosEflAU,Trans Nzoia County,KE_County_26,,449,,,2017
202301,January 2023,202301,,fVra3Pwta0Q,Migori County,KE_County_44,,454,,,881
202301,January 2023,202301,,qKzosKQPl6G,Kiambu County,KE_County_22,,11,,,198
202301,January 2023,202301,,uepLTG8wGWJ,Nyamira County,KE_County_46,,192,,,694
202301,January 2023,202301,,Tvf1zgVZ0K4,Busia County,KE_County_40,,107,,,622
202301,January 2023,202301,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,86,,4,756
202301,January 2023,202301,,ahwTMNAJvrL,Muranga County,KE_County_21,,26,,,50
202301,January 2023,202301,,N7YETT3A9r1,Kwale County,KE_County_2,,41,,,33
202301,January 2023,202301,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,66,,,504
202301,January 2023,202301,,yhCUgGcCcOo,Machakos County,KE_County_16,,51,,,174
202401,January 2024,202401,,R6f9znhg37c,Mandera County,KE_County_9,,56,,,249
202401,January 2024,202401,,BjC1xL40gHo,Kakamega County,KE_County_37,,170,,1,757
202401,January 2024,202401,,jkG3zaihdSs,Nairobi County,KE_County_47,,178,2,15,1024
202401,January 2024,202401,,bzOfj0iwfDH,Isiolo County,KE_County_11,,51,,,444
202401,January 2024,202401,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,179,,2,768
202401,January 2024,202401,,XWALbfAPa6n,West Pokot County,KE_County_24,,394,,,1483
202401,January 2024,202401,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,,,7
202401,January 2024,202401,,kqJ83J2D72s,Narok County,KE_County_33,,675,,4,2571
202401,January 2024,202401,,fVra3Pwta0Q,Migori County,KE_County_44,,387,,,1450
202401,January 2024,202401,,JsH2bnvNt2d,Tana River County,KE_County_4,,50,,48,249
202401,January 2024,202401,,CeLsrJOH0g9,Wajir County,KE_County_8,,42,,,558
202401,January 2024,202401,,ptWVfaCIdVx,Nyeri County,KE_County_19,,7,,,147
202401,January 2024,202401,,uyOrcHZBpW0,Garissa County,KE_County_7,,76,,,507
202401,January 2024,202401,,N7YETT3A9r1,Kwale County,KE_County_2,,34,,,13
202401,January 2024,202401,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,40,,8,708
202401,January 2024,202401,,NjWSbQTwys4,Lamu County,KE_County_5,,5,,,10
202401,January 2024,202401,,sANMZ3lpqGs,Vihiga County,KE_County_38,,75,,1,190
202401,January 2024,202401,,vvOK1BxTbet,Baringo County,KE_County_30,,414,,,1263
202401,January 2024,202401,,yhCUgGcCcOo,Machakos County,KE_County_16,,70,,,144
202401,January 2024,202401,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,487,,6,1646
202401,January 2024,202401,,qKzosKQPl6G,Kiambu County,KE_County_22,,42,,,204
202401,January 2024,202401,,uepLTG8wGWJ,Nyamira County,KE_County_46,,155,,,625
202401,January 2024,202401,,ob6SxuRcqU4,Nakuru County,KE_County_32,,440,1,44,2470
202401,January 2024,202401,,Eey8fT4Im3y,Marsabit County,KE_County_10,,185,,,681
202401,January 2024,202401,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2,,,196
202401,January 2024,202401,,o36zCRjSd4G,Samburu County,KE_County_25,,46,,,121
202401,January 2024,202401,,Tvf1zgVZ0K4,Busia County,KE_County_40,,51,,,578
202401,January 2024,202401,,Y52XNJ50hYb,Meru County,KE_County_12,,18,,1,179
202401,January 2024,202401,,u4t9H8XyU9P,Siaya County,KE_County_41,,58,,24,448
202401,January 2024,202401,,mThvosEflAU,Trans Nzoia County,KE_County_26,,367,,,1837
202401,January 2024,202401,,j8o6iO4Njsi,Kitui County,KE_County_15,,218,,,521
202401,January 2024,202401,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,5,,,51
202401,January 2024,202401,,tAbBVBbueqD,Kisumu County,KE_County_42,,93,,,531
202401,January 2024,202401,,nrI2khZx3d0,Kilifi County,KE_County_3,,50,,1,11
202401,January 2024,202401,,BoDytkJQ4Qi,Makueni County,KE_County_17,,49,,,144
202401,January 2024,202401,,sPkRcDvhGWA,Kisii County,KE_County_45,,743,,,3819
202401,January 2024,202401,,HMNARUV2CW4,Bomet County,KE_County_36,,81,,,948
202401,January 2024,202401,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,141,,160,1019
202401,January 2024,202401,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,805,,,1519
202401,January 2024,202401,,kphDeKClFch,Turkana County,KE_County_23,,126,,,680
202401,January 2024,202401,,ihZsJ8alvtb,Kericho County,KE_County_35,,772,,,2973
202401,January 2024,202401,,t0J75eHKxz5,Nandi County,KE_County_29,,489,,,1219
202401,January 2024,202401,,ahwTMNAJvrL,Muranga County,KE_County_21,,25,,,49
202401,January 2024,202401,,mYZacFNIB3h,Nyandarua County,KE_County_18,,35,,,341
202401,January 2024,202401,,xuFdFy6t9AH,Laikipia County,KE_County_31,,46,,,362
202401,January 2024,202401,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,720,,,3509
202401,January 2024,202401,,PFu8alU2KWG,Embu County,KE_County_14,,56,,3,545
202207,July 2022,202207,,PFu8alU2KWG,Embu County,KE_County_14,,76,,,603
202207,July 2022,202207,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,531,,,1596
202207,July 2022,202207,,u4t9H8XyU9P,Siaya County,KE_County_41,,53,,19,360
202207,July 2022,202207,,nrI2khZx3d0,Kilifi County,KE_County_3,,6,,,19
202207,July 2022,202207,,yhCUgGcCcOo,Machakos County,KE_County_16,,91,,,242
202207,July 2022,202207,,xuFdFy6t9AH,Laikipia County,KE_County_31,,100,,,269
202207,July 2022,202207,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,12,,16,73
202207,July 2022,202207,,qKzosKQPl6G,Kiambu County,KE_County_22,,72,,,260
202207,July 2022,202207,,tAbBVBbueqD,Kisumu County,KE_County_42,,105,,2,683
202207,July 2022,202207,,ob6SxuRcqU4,Nakuru County,KE_County_32,,471,,,2086
202207,July 2022,202207,,mYZacFNIB3h,Nyandarua County,KE_County_18,,83,,,495
202207,July 2022,202207,,fVra3Pwta0Q,Migori County,KE_County_44,,463,,,1111
202207,July 2022,202207,,kphDeKClFch,Turkana County,KE_County_23,,119,,,888
202207,July 2022,202207,,uepLTG8wGWJ,Nyamira County,KE_County_46,,142,,1,741
202207,July 2022,202207,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2,,,153
202207,July 2022,202207,,Tvf1zgVZ0K4,Busia County,KE_County_40,,125,,,387
202207,July 2022,202207,,mThvosEflAU,Trans Nzoia County,KE_County_26,,427,,,1742
202207,July 2022,202207,,bzOfj0iwfDH,Isiolo County,KE_County_11,,144,,,382
202207,July 2022,202207,,JsH2bnvNt2d,Tana River County,KE_County_4,,23,,,194
202207,July 2022,202207,,kqJ83J2D72s,Narok County,KE_County_33,,396,,,2022
202207,July 2022,202207,,Eey8fT4Im3y,Marsabit County,KE_County_10,,182,,,481
202207,July 2022,202207,,sPkRcDvhGWA,Kisii County,KE_County_45,,826,,,2855
202207,July 2022,202207,,j8o6iO4Njsi,Kitui County,KE_County_15,,130,,,408
202207,July 2022,202207,,wsBsC6gjHvn,Mombasa County,KE_County_1,,1,,,20
202207,July 2022,202207,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,332,,,1665
202207,July 2022,202207,,BoDytkJQ4Qi,Makueni County,KE_County_17,,25,,,220
202207,July 2022,202207,,R6f9znhg37c,Mandera County,KE_County_9,,58,,,458
202207,July 2022,202207,,jkG3zaihdSs,Nairobi County,KE_County_47,,69,,10,757
202207,July 2022,202207,,o36zCRjSd4G,Samburu County,KE_County_25,,39,,,236
202207,July 2022,202207,,CeLsrJOH0g9,Wajir County,KE_County_8,,45,,,301
202207,July 2022,202207,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,250,,,721
202207,July 2022,202207,,N7YETT3A9r1,Kwale County,KE_County_2,,10,,,2
202207,July 2022,202207,,Y52XNJ50hYb,Meru County,KE_County_12,,154,,6,217
202207,July 2022,202207,,vvOK1BxTbet,Baringo County,KE_County_30,,376,,21,1085
202207,July 2022,202207,,ptWVfaCIdVx,Nyeri County,KE_County_19,,4,,,141
202207,July 2022,202207,,uyOrcHZBpW0,Garissa County,KE_County_7,,33,,,437
202207,July 2022,202207,,HMNARUV2CW4,Bomet County,KE_County_36,,47,,,259
202207,July 2022,202207,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,785,,,3777
202207,July 2022,202207,,XWALbfAPa6n,West Pokot County,KE_County_24,,266,,,1966
202207,July 2022,202207,,BjC1xL40gHo,Kakamega County,KE_County_37,,144,,,754
202207,July 2022,202207,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,143,,143,540
202207,July 2022,202207,,sANMZ3lpqGs,Vihiga County,KE_County_38,,55,,,343
202207,July 2022,202207,,ihZsJ8alvtb,Kericho County,KE_County_35,,568,,,2211
202207,July 2022,202207,,ahwTMNAJvrL,Muranga County,KE_County_21,,2,,,65
202207,July 2022,202207,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,141,,,707
202207,July 2022,202207,,t0J75eHKxz5,Nandi County,KE_County_29,,591,,,1450
202307,July 2023,202307,,j8o6iO4Njsi,Kitui County,KE_County_15,,196,,,521
202307,July 2023,202307,,BoDytkJQ4Qi,Makueni County,KE_County_17,,26,,,49
202307,July 2023,202307,,HMNARUV2CW4,Bomet County,KE_County_36,,149,,,948
202307,July 2023,202307,,vvOK1BxTbet,Baringo County,KE_County_30,,459,,,1375
202307,July 2023,202307,,Eey8fT4Im3y,Marsabit County,KE_County_10,,206,,,633
202307,July 2023,202307,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,273,,4,750
202307,July 2023,202307,,CeLsrJOH0g9,Wajir County,KE_County_8,,84,,,658
202307,July 2023,202307,,sANMZ3lpqGs,Vihiga County,KE_County_38,,131,,,413
202307,July 2023,202307,,sPkRcDvhGWA,Kisii County,KE_County_45,,669,,,5077
202307,July 2023,202307,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,,,11
202307,July 2023,202307,,NjWSbQTwys4,Lamu County,KE_County_5,,3,,,14
202307,July 2023,202307,,Y52XNJ50hYb,Meru County,KE_County_12,,133,,1,164
202307,July 2023,202307,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,11,,,108
202307,July 2023,202307,,uyOrcHZBpW0,Garissa County,KE_County_7,,42,,,582
202307,July 2023,202307,,o36zCRjSd4G,Samburu County,KE_County_25,,65,,,299
202307,July 2023,202307,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,11,,,89
202307,July 2023,202307,,jkG3zaihdSs,Nairobi County,KE_County_47,,155,,30,799
202307,July 2023,202307,,nrI2khZx3d0,Kilifi County,KE_County_3,,74,,,81
202307,July 2023,202307,,R6f9znhg37c,Mandera County,KE_County_9,,38,,,822
202307,July 2023,202307,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,605,,,2011
202307,July 2023,202307,,qKzosKQPl6G,Kiambu County,KE_County_22,,2,,,245
202307,July 2023,202307,,ihZsJ8alvtb,Kericho County,KE_County_35,,860,,,2857
202307,July 2023,202307,,JsH2bnvNt2d,Tana River County,KE_County_4,,21,,,135
202307,July 2023,202307,,yhCUgGcCcOo,Machakos County,KE_County_16,,39,,,199
202307,July 2023,202307,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,570,,,1335
202307,July 2023,202307,,mThvosEflAU,Trans Nzoia County,KE_County_26,,364,,,1877
202307,July 2023,202307,,PFu8alU2KWG,Embu County,KE_County_14,,53,,,445
202307,July 2023,202307,,bzOfj0iwfDH,Isiolo County,KE_County_11,,79,,,398
202307,July 2023,202307,,kqJ83J2D72s,Narok County,KE_County_33,,744,,1,2408
202307,July 2023,202307,,fVra3Pwta0Q,Migori County,KE_County_44,,510,,27,1610
202307,July 2023,202307,,BjC1xL40gHo,Kakamega County,KE_County_37,,233,,1,785
202307,July 2023,202307,,XWALbfAPa6n,West Pokot County,KE_County_24,,406,,,2034
202307,July 2023,202307,,mYZacFNIB3h,Nyandarua County,KE_County_18,,36,,,547
202307,July 2023,202307,,ob6SxuRcqU4,Nakuru County,KE_County_32,,570,,,2664
202307,July 2023,202307,,u4t9H8XyU9P,Siaya County,KE_County_41,,61,,7,540
202307,July 2023,202307,,Tvf1zgVZ0K4,Busia County,KE_County_40,,94,,3,500
202307,July 2023,202307,,kphDeKClFch,Turkana County,KE_County_23,,183,,2,1173
202307,July 2023,202307,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,126,,,1019
202307,July 2023,202307,,uepLTG8wGWJ,Nyamira County,KE_County_46,,259,,,790
202307,July 2023,202307,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,49,,,513
202307,July 2023,202307,,tAbBVBbueqD,Kisumu County,KE_County_42,,80,,,692
202307,July 2023,202307,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,883,,,3353
202307,July 2023,202307,,xuFdFy6t9AH,Laikipia County,KE_County_31,,22,,,106
202307,July 2023,202307,,ptWVfaCIdVx,Nyeri County,KE_County_19,,4,,,118
202307,July 2023,202307,,N7YETT3A9r1,Kwale County,KE_County_2,,2,,,
202307,July 2023,202307,,ahwTMNAJvrL,Muranga County,KE_County_21,,9,,2,27
202307,July 2023,202307,,t0J75eHKxz5,Nandi County,KE_County_29,,563,,,1422
202407,July 2024,202407,,mThvosEflAU,Trans Nzoia County,KE_County_26,,284,,,1763
202407,July 2024,202407,,bzOfj0iwfDH,Isiolo County,KE_County_11,,44,,1,75
202407,July 2024,202407,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,101,,15,776
202407,July 2024,202407,,Tvf1zgVZ0K4,Busia County,KE_County_40,,78,,,355
202407,July 2024,202407,,R6f9znhg37c,Mandera County,KE_County_9,,34,,,1005
202407,July 2024,202407,,JsH2bnvNt2d,Tana River County,KE_County_4,,28,,13,195
202407,July 2024,202407,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,74,,,470
202407,July 2024,202407,,qKzosKQPl6G,Kiambu County,KE_County_22,,18,,,91
202407,July 2024,202407,,uepLTG8wGWJ,Nyamira County,KE_County_46,,186,,,590
202407,July 2024,202407,,uyOrcHZBpW0,Garissa County,KE_County_7,,101,,,763
202407,July 2024,202407,,XWALbfAPa6n,West Pokot County,KE_County_24,,547,,,1701
202407,July 2024,202407,,mYZacFNIB3h,Nyandarua County,KE_County_18,,17,,,274
202407,July 2024,202407,,fVra3Pwta0Q,Migori County,KE_County_44,,362,6,,1369
202407,July 2024,202407,,BjC1xL40gHo,Kakamega County,KE_County_37,,121,,,639
202407,July 2024,202407,,CeLsrJOH0g9,Wajir County,KE_County_8,,92,,,607
202407,July 2024,202407,,kqJ83J2D72s,Narok County,KE_County_33,,807,,1,1937
202407,July 2024,202407,,o36zCRjSd4G,Samburu County,KE_County_25,,51,,,156
202407,July 2024,202407,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,146,,,1043
202407,July 2024,202407,,u4t9H8XyU9P,Siaya County,KE_County_41,,67,,,493
202407,July 2024,202407,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,572,,,1571
202407,July 2024,202407,,NjWSbQTwys4,Lamu County,KE_County_5,,5,,,5
202407,July 2024,202407,,vvOK1BxTbet,Baringo County,KE_County_30,,349,,,1150
202407,July 2024,202407,,nrI2khZx3d0,Kilifi County,KE_County_3,,33,,,38
202407,July 2024,202407,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,,,14
202407,July 2024,202407,,BoDytkJQ4Qi,Makueni County,KE_County_17,,30,,,81
202407,July 2024,202407,,Y52XNJ50hYb,Meru County,KE_County_12,,31,,1,142
202407,July 2024,202407,,j8o6iO4Njsi,Kitui County,KE_County_15,,175,,,560
202407,July 2024,202407,,jkG3zaihdSs,Nairobi County,KE_County_47,,163,,,1264
202407,July 2024,202407,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2,,,40
202407,July 2024,202407,,Eey8fT4Im3y,Marsabit County,KE_County_10,,171,,,424
202407,July 2024,202407,,sPkRcDvhGWA,Kisii County,KE_County_45,,677,,,4425
202407,July 2024,202407,,tAbBVBbueqD,Kisumu County,KE_County_42,,107,,4,348
202407,July 2024,202407,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,4,,,56
202407,July 2024,202407,,ob6SxuRcqU4,Nakuru County,KE_County_32,,393,,60,2551
202407,July 2024,202407,,sANMZ3lpqGs,Vihiga County,KE_County_38,,70,,,224
202407,July 2024,202407,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,610,,,1484
202407,July 2024,202407,,t0J75eHKxz5,Nandi County,KE_County_29,,472,,142,1600
202407,July 2024,202407,,kphDeKClFch,Turkana County,KE_County_23,,306,191,,821
202407,July 2024,202407,,xuFdFy6t9AH,Laikipia County,KE_County_31,,40,,,159
202407,July 2024,202407,,HMNARUV2CW4,Bomet County,KE_County_36,,168,,150,1208
202407,July 2024,202407,,yhCUgGcCcOo,Machakos County,KE_County_16,,40,,1,87
202407,July 2024,202407,,ptWVfaCIdVx,Nyeri County,KE_County_19,,8,,,148
202407,July 2024,202407,,PFu8alU2KWG,Embu County,KE_County_14,,42,,,386
202407,July 2024,202407,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,777,,,2861
202407,July 2024,202407,,N7YETT3A9r1,Kwale County,KE_County_2,,3,,,19
202407,July 2024,202407,,ihZsJ8alvtb,Kericho County,KE_County_35,,544,,38,2041
202407,July 2024,202407,,ahwTMNAJvrL,Muranga County,KE_County_21,,29,,,63
202206,June 2022,202206,,JsH2bnvNt2d,Tana River County,KE_County_4,,18,,,179
202206,June 2022,202206,,mYZacFNIB3h,Nyandarua County,KE_County_18,,127,,,688
202206,June 2022,202206,,qKzosKQPl6G,Kiambu County,KE_County_22,,39,,,154
202206,June 2022,202206,,ihZsJ8alvtb,Kericho County,KE_County_35,,589,,70,1800
202206,June 2022,202206,,kqJ83J2D72s,Narok County,KE_County_33,,541,,3,1725
202206,June 2022,202206,,Tvf1zgVZ0K4,Busia County,KE_County_40,,96,,,473
202206,June 2022,202206,,uepLTG8wGWJ,Nyamira County,KE_County_46,,198,,,483
202206,June 2022,202206,,fVra3Pwta0Q,Migori County,KE_County_44,,476,1,276,1393
202206,June 2022,202206,,ahwTMNAJvrL,Muranga County,KE_County_21,,16,,,53
202206,June 2022,202206,,R6f9znhg37c,Mandera County,KE_County_9,,60,,,503
202206,June 2022,202206,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,174,,,565
202206,June 2022,202206,,yhCUgGcCcOo,Machakos County,KE_County_16,,88,,,251
202206,June 2022,202206,,wsBsC6gjHvn,Mombasa County,KE_County_1,,6,,,145
202206,June 2022,202206,,Y52XNJ50hYb,Meru County,KE_County_12,,85,,,269
202206,June 2022,202206,,nrI2khZx3d0,Kilifi County,KE_County_3,,2,,,17
202206,June 2022,202206,,u4t9H8XyU9P,Siaya County,KE_County_41,,83,,,392
202206,June 2022,202206,,tAbBVBbueqD,Kisumu County,KE_County_42,,114,,1,800
202206,June 2022,202206,,ob6SxuRcqU4,Nakuru County,KE_County_32,,678,,37,2357
202206,June 2022,202206,,jkG3zaihdSs,Nairobi County,KE_County_47,,242,,,592
202206,June 2022,202206,,bzOfj0iwfDH,Isiolo County,KE_County_11,,186,,,638
202206,June 2022,202206,,sANMZ3lpqGs,Vihiga County,KE_County_38,,168,,1,392
202206,June 2022,202206,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,183,,,666
202206,June 2022,202206,,o36zCRjSd4G,Samburu County,KE_County_25,,69,,,370
202206,June 2022,202206,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,6,,,118
202206,June 2022,202206,,vvOK1BxTbet,Baringo County,KE_County_30,,444,,,1029
202206,June 2022,202206,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1051,,,2092
202206,June 2022,202206,,Eey8fT4Im3y,Marsabit County,KE_County_10,,169,,,480
202206,June 2022,202206,,BoDytkJQ4Qi,Makueni County,KE_County_17,,39,,,251
202206,June 2022,202206,,j8o6iO4Njsi,Kitui County,KE_County_15,,129,,,635
202206,June 2022,202206,,N7YETT3A9r1,Kwale County,KE_County_2,,10,,,10
202206,June 2022,202206,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,344,,,1882
202206,June 2022,202206,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,239,,2,1307
202206,June 2022,202206,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,27,,45,72
202206,June 2022,202206,,sPkRcDvhGWA,Kisii County,KE_County_45,,673,,,3632
202206,June 2022,202206,,ptWVfaCIdVx,Nyeri County,KE_County_19,,11,,,161
202206,June 2022,202206,,uyOrcHZBpW0,Garissa County,KE_County_7,,46,,,412
202206,June 2022,202206,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,758,,,4427
202206,June 2022,202206,,CeLsrJOH0g9,Wajir County,KE_County_8,,47,,,455
202206,June 2022,202206,,BjC1xL40gHo,Kakamega County,KE_County_37,,141,,2,718
202206,June 2022,202206,,t0J75eHKxz5,Nandi County,KE_County_29,,718,,115,1240
202206,June 2022,202206,,kphDeKClFch,Turkana County,KE_County_23,,164,,,957
202206,June 2022,202206,,XWALbfAPa6n,West Pokot County,KE_County_24,,456,,,1740
202206,June 2022,202206,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,472,,,1338
202206,June 2022,202206,,xuFdFy6t9AH,Laikipia County,KE_County_31,,52,,,55
202206,June 2022,202206,,HMNARUV2CW4,Bomet County,KE_County_36,,43,,1,309
202206,June 2022,202206,,PFu8alU2KWG,Embu County,KE_County_14,,73,,,654
202306,June 2023,202306,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,18,,,117
202306,June 2023,202306,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,15,,,113
202306,June 2023,202306,,tAbBVBbueqD,Kisumu County,KE_County_42,,235,,,545
202306,June 2023,202306,,BoDytkJQ4Qi,Makueni County,KE_County_17,,44,,,88
202306,June 2023,202306,,sPkRcDvhGWA,Kisii County,KE_County_45,,831,,,3736
202306,June 2023,202306,,nrI2khZx3d0,Kilifi County,KE_County_3,,44,,,34
202306,June 2023,202306,,N7YETT3A9r1,Kwale County,KE_County_2,,13,,,6
202306,June 2023,202306,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,763,,,1490
202306,June 2023,202306,,vvOK1BxTbet,Baringo County,KE_County_30,,423,,,1286
202306,June 2023,202306,,sANMZ3lpqGs,Vihiga County,KE_County_38,,63,,1,225
202306,June 2023,202306,,o36zCRjSd4G,Samburu County,KE_County_25,,57,,,463
202306,June 2023,202306,,ob6SxuRcqU4,Nakuru County,KE_County_32,,546,,15,2644
202306,June 2023,202306,,wsBsC6gjHvn,Mombasa County,KE_County_1,,1,,,186
202306,June 2023,202306,,Y52XNJ50hYb,Meru County,KE_County_12,,185,,44,108
202306,June 2023,202306,,uepLTG8wGWJ,Nyamira County,KE_County_46,,187,,,817
202306,June 2023,202306,,Eey8fT4Im3y,Marsabit County,KE_County_10,,204,,,356
202306,June 2023,202306,,j8o6iO4Njsi,Kitui County,KE_County_15,,233,,,598
202306,June 2023,202306,,u4t9H8XyU9P,Siaya County,KE_County_41,,105,,73,500
202306,June 2023,202306,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,105,,,819
202306,June 2023,202306,,bzOfj0iwfDH,Isiolo County,KE_County_11,,47,,,282
202306,June 2023,202306,,mThvosEflAU,Trans Nzoia County,KE_County_26,,484,,,2045
202306,June 2023,202306,,Tvf1zgVZ0K4,Busia County,KE_County_40,,116,,,464
202306,June 2023,202306,,jkG3zaihdSs,Nairobi County,KE_County_47,,183,,8,773
202306,June 2023,202306,,BjC1xL40gHo,Kakamega County,KE_County_37,,182,,11,1355
202306,June 2023,202306,,fVra3Pwta0Q,Migori County,KE_County_44,,541,,6,1429
202306,June 2023,202306,,kqJ83J2D72s,Narok County,KE_County_33,,603,,2,2080
202306,June 2023,202306,,qKzosKQPl6G,Kiambu County,KE_County_22,,13,1,,170
202306,June 2023,202306,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,,,192
