year,date,diagnosis,hum_cases,catt_cases,cam_cases,goat_cases,shp_cases,catt_pop,goat_pop,sheep_pop,cam_pop,pop,hum_incidence,catt_incidence,cam_incidence,goat_incidence,shp_incidence
2022,2022-05-01,Lab confirmed,36999,0,0,0,0,15774818,28011800,19307445,4640085,50621000,730.902194741313,0,0,0,0
2022,2022-06-01,Clinically confirmed,10350,7,0,24,0,15774818,28011800,19307445,4640085,50621000,204.460599355999,0.443745214683301,0,0.856781784819255,0
2022,2022-04-01,Lab confirmed,31323,0,0,0,0,15774818,28011800,19307445,4640085,50621000,618.774816775647,0,0,0,0
2022,2022-05-01,Clinically confirmed,14891,3,0,24,0,15774818,28011800,19307445,4640085,50621000,294.166452657988,0.190176520578558,0,0.856781784819255,0
2022,2022-01-01,Clinically confirmed,10752,3,0,1,0,15774818,28011800,19307445,4640085,50621000,212.401967562869,0.190176520578558,0,0.0356992410341356,0
2022,2022-01-01,Lab confirmed,40150,0,0,2,0,15774818,28011800,19307445,4640085,50621000,793.149088323028,0,0,0.0713984820682712,0
2022,2022-02-01,Clinically confirmed,8614,2,0,0,0,15774818,28011800,19307445,4640085,50621000,170.166531676577,0.126784347052372,0,0,0
2022,2022-09-01,Clinically confirmed,8213,4,0,25,1,15774818,28011800,19307445,4640085,50621000,162.244918116987,0.253568694104743,0,0.89248102585339,0.0517934920959247
2022,2022-09-01,Lab confirmed,33719,0,0,0,0,15774818,28011800,19307445,4640085,50621000,666.106951660378,0,0,0,0
2022,2022-10-01,Clinically confirmed,9453,0,0,2,0,15774818,28011800,19307445,4640085,50621000,186.740680745145,0,0,0.0713984820682712,0
2022,2022-10-01,Lab confirmed,37557,1,0,0,0,15774818,28011800,19307445,4640085,50621000,741.925287923984,0.0633921735261859,0,0,0
2022,2022-11-01,Clinically confirmed,9415,7,3,49,12,15774818,28011800,19307445,4640085,50621000,185.990004148476,0.443745214683301,0.64653988019616,1.74926281067265,0.621521905151096
2022,2022-11-01,Lab confirmed,37555,0,0,0,0,15774818,28011800,19307445,4640085,50621000,741.885778629423,0,0,0,0
2022,2022-12-01,Clinically confirmed,8255,8,4,47,10,15774818,28011800,19307445,4640085,50621000,163.074613302779,0.507137388209487,0.86205317359488,1.67786432860437,0.517934920959247
2022,2022-12-01,Lab confirmed,31818,0,0,0,0,15774818,28011800,19307445,4640085,50621000,628.553367179629,0,0,0,0
2022,2022-06-01,Lab confirmed,38879,0,0,1,0,15774818,28011800,19307445,4640085,50621000,768.040931629166,0,0,0.0356992410341356,0
2022,2022-07-01,Clinically confirmed,8717,13,0,37,3,15774818,28011800,19307445,4640085,50621000,172.201260346497,0.824098255840416,0,1.32087191826302,0.155380476287774
2022,2022-07-01,Lab confirmed,36382,0,0,0,0,15774818,28011800,19307445,4640085,50621000,718.713577369076,0,0,0,0
2022,2022-08-01,Clinically confirmed,8233,10,2,33,1,15774818,28011800,19307445,4640085,50621000,162.640011062602,0.633921735261859,0.43102658679744,1.17807495412648,0.0517934920959247
2022,2022-08-01,Lab confirmed,31901,15,0,0,0,15774818,28011800,19307445,4640085,50621000,630.193002903933,0.950882602892788,0,0,0
