"","year","date","county","human_incidence","catt_incidence","cam_incidence","goat_incidence","shp_incidence","hum_cases","catt_cases","cam_cases","goat_cases","shp_cases"
"2270",2018,2018-03-01,"Embu",0.606,0,0,0,0,365,0,0,0,0
"2271",2018,2018-09-01,"Embu",0.4715,0,0,0,0,284,0,0,0,0
"2272",2018,2018-11-01,"Embu",0.3237,0,0,0,0,195,0,0,0,0
"2273",2018,2018-04-01,"Embu",0.6209,0,0,0,0,374,0,0,0,0
"2274",2018,2018-02-01,"Embu",0.591,0,0,0,0,356,0,0,0,0
"2275",2018,2018-05-01,"Embu",0.3204,0,0,0,0,193,0,0,0,0
"2276",2018,2018-01-01,"Embu",0.5645,0,0,0,0,340,0,0,0,0
"2277",2018,2018-08-01,"Embu",0.337,0,0,0,0,203,0,0,0,0
"2278",2018,2018-10-01,"Garissa",1.5471,0,0,0,0,1270,0,0,0,0
"2279",2018,2018-04-01,"Garissa",1.4313,0,0,0,0,1175,0,0,0,0
"2280",2018,2018-12-01,"Garissa",1.5471,0,0,0,0,1270,0,0,0,0
"2281",2018,2018-03-01,"Garissa",1.312,0,0,0,0,1077,0,0,0,0
"2282",2018,2018-08-01,"Garissa",1.8248,0,0,0,0,1498,0,0,0,0
"2283",2018,2018-06-01,"Garissa",1.8102,0,0,0,0,1486,0,0,0,0
"2284",2018,2018-11-01,"Garissa",1.6823,0,0,0,0,1381,0,0,0,0
"2285",2018,2018-07-01,"Garissa",1.6591,0,0,0,0,1362,0,0,0,0
"2286",2018,2018-02-01,"Garissa",1.6932,0,0,0,0,1390,0,0,0,0
"2287",2018,2018-09-01,"Garissa",1.1146,0,0,0,0,915,0,0,0,0
"2288",2018,2018-05-01,"Garissa",1.4253,0,0,0,0,1170,0,0,0,0
"2289",2018,2018-01-01,"Garissa",1.9478,0,0,0,0,1599,0,0,0,0
"2290",2018,2018-04-01,"Homa Bay",0.2378,0,NA,0,0,264,0,0,0,0
"2291",2018,2018-07-01,"Homa Bay",0.5747,0,NA,0,0,638,0,0,0,0
"2292",2018,2018-12-01,"Homa Bay",0.272,0,NA,0,0,302,0,0,0,0
"2293",2018,2018-01-01,"Homa Bay",0.3792,0,NA,0,0,421,0,0,0,0
"2294",2018,2018-10-01,"Homa Bay",0.3999,0,NA,0,0,444,0,0,0,0
"2295",2018,2018-06-01,"Homa Bay",0.5377,0,NA,0,0,597,0,0,0,0
"2296",2018,2018-11-01,"Homa Bay",0.5422,0,NA,0,0,602,0,0,0,0
"2297",2018,2018-02-01,"Homa Bay",0.3026,0,NA,0,0,336,0,0,0,0
"2298",2018,2018-09-01,"Homa Bay",0.7062,0,NA,0,0,784,0,0,0,0
"2299",2018,2018-05-01,"Homa Bay",0.2297,0,NA,0,0,255,0,0,0,0
"2300",2018,2018-03-01,"Homa Bay",0.281,0,NA,0,0,312,0,0,0,0
"2301",2018,2018-08-01,"Homa Bay",0.4125,0,NA,0,0,458,0,0,0,0
"2302",2018,2018-10-01,"Isiolo",2.1358,0,0,0,0,559,0,0,0,0
"2303",2018,2018-04-01,"Isiolo",0.8253,0,0,0,0,216,0,0,0,0
"2304",2018,2018-02-01,"Isiolo",1.001,0,0,0,0,262,0,0,0,0
"2305",2018,2018-08-01,"Isiolo",0.6686,0,0,0,0,175,0,0,0,0
"2306",2018,2018-06-01,"Isiolo",2.1281,0,0,0,0,557,0,0,0,0
"2307",2018,2018-12-01,"Isiolo",0.6954,0,0,0,0,182,0,0,0,0
"2308",2018,2018-09-01,"Isiolo",0.9934,0,0,0,0,260,0,0,0,0
"2309",2018,2018-03-01,"Isiolo",1.0316,0,0,0,0,270,0,0,0,0
"2310",2018,2018-01-01,"Isiolo",0.4508,0,0,0,0,118,0,0,0,0
"2311",2018,2018-11-01,"Isiolo",1.6429,0,0,0,0,430,0,0,0,0
"2312",2018,2018-07-01,"Isiolo",0.5616,0,0,0,0,147,0,0,0,0
"2313",2018,2018-05-01,"Isiolo",2.0288,0,0,0,0,531,0,0,0,0
"2314",2018,2018-12-01,"Kajiado",1.1165,0,0,0,0,1218,0,0,0,0
"2315",2018,2018-07-01,"Kajiado",1.6115,0,0,0,0,1758,0,0,0,0
"2316",2018,2018-06-01,"Kajiado",1.6858,0,0,0,0,1839,0,0,0,0
"2317",2018,2018-11-01,"Kajiado",1.3759,0,0,0,0,1501,0,0,0,0
"2318",2018,2018-09-01,"Kajiado",1.8205,0,0,0,0,1986,0,0,0,0
"2319",2018,2018-08-01,"Kajiado",1.5895,0,0,0,0,1734,0,0,0,0
"2320",2018,2018-05-01,"Kajiado",1.7508,0,0,0,0,1910,0,0,0,0
"2321",2018,2018-04-01,"Kajiado",1.3475,0,0,0,0,1470,0,0,0,0
"2322",2018,2018-03-01,"Kajiado",1.6784,0,0,0,0,1831,0,0,0,0
"2323",2018,2018-01-01,"Kajiado",1.9122,0,0,0,0,2086,0,0,0,0
"2324",2018,2018-02-01,"Kajiado",1.6427,0,0,0,0,1792,0,0,0,0
"2325",2018,2018-10-01,"Kajiado",1.3732,0,0,0,0,1498,0,0,0,0
"2326",2018,2018-06-01,"Kakamega",0.9029,0,NA,0,0,1656,0,0,0,0
"2327",2018,2018-05-01,"Kakamega",0.4171,0,NA,0,0,765,0,0,0,0
"2328",2018,2018-08-01,"Kakamega",0.5812,0,NA,0,0,1066,0,0,0,0
"2329",2018,2018-01-01,"Kakamega",0.5916,0,NA,0,0,1085,0,0,0,0
"2330",2018,2018-07-01,"Kakamega",0.5332,0,NA,0,0,978,0,0,0,0
"2331",2018,2018-04-01,"Kakamega",0.7971,0,NA,0,0,1462,0,0,0,0
"2332",2018,2018-09-01,"Kakamega",0.4863,0,NA,0,0,892,0,0,0,0
"2333",2018,2018-02-01,"Kakamega",0.5501,0,NA,0,0,1009,0,0,0,0
"2334",2018,2018-03-01,"Kakamega",0.4454,0,NA,0,0,817,0,0,0,0
"2335",2018,2018-12-01,"Kakamega",0.3811,0,NA,0,0,699,0,0,0,0
"2336",2018,2018-10-01,"Kakamega",0.458,0,NA,0,0,840,0,0,0,0
"2337",2018,2018-11-01,"Kakamega",0.4901,0,NA,0,0,899,0,0,0,0
"2338",2018,2018-06-01,"Kericho",3.1606,0,NA,0,0,2812,0,0,0,0
"2339",2018,2018-08-01,"Kericho",3.3809,0,NA,0,0,3008,0,0,0,0
"2340",2018,2018-07-01,"Kericho",3.2787,0,NA,0,0,2917,0,0,0,0
"2341",2018,2018-03-01,"Kericho",2.8999,0,NA,0,0,2580,0,0,0,0
"2342",2018,2018-05-01,"Kericho",3.1044,0,NA,0,0,2762,0,0,0,0
"2343",2018,2018-10-01,"Kericho",3.3708,0,NA,0,0,2999,0,0,0,0
"2344",2018,2018-04-01,"Kericho",2.1625,0,NA,0,0,1924,0,0,0,0
"2345",2018,2018-01-01,"Kericho",2.3682,0,NA,0,0,2107,0,0,0,0
"2346",2018,2018-02-01,"Kericho",2.9583,0,NA,0,0,2632,0,0,0,0
"2347",2018,2018-09-01,"Kericho",3.209,0,NA,0,0,2855,0,0,0,0
"2348",2018,2018-12-01,"Kericho",2.1412,0,NA,0,0,1905,0,0,0,0
"2349",2018,2018-11-01,"Kericho",2.847,0,NA,0,0,2533,0,0,0,0
"2350",2018,2018-01-01,"Kiambu",0.5011,0,NA,0,0,1188,0,0,0,0
"2351",2018,2018-02-01,"Kiambu",0.4332,0,NA,0,0,1027,0,0,0,0
"2352",2018,2018-05-01,"Kiambu",0.3556,0,NA,0,0,843,0,0,0,0
"2353",2018,2018-12-01,"Kiambu",0.3299,0,NA,0,0,782,0,0,0,0
"2354",2018,2018-10-01,"Kiambu",0.4383,0,NA,0,0,1039,0,0,0,0
"2355",2018,2018-03-01,"Kiambu",0.3919,0,NA,0,0,929,0,0,0,0
"2356",2018,2018-08-01,"Kiambu",0.3451,0,NA,0,0,818,0,0,0,0
"2357",2018,2018-11-01,"Kiambu",0.3518,0,NA,0,0,834,0,0,0,0
"2358",2018,2018-06-01,"Kiambu",0.4379,0,NA,0,0,1038,0,0,0,0
"2359",2018,2018-09-01,"Kiambu",0.4299,0,NA,0,0,1019,0,0,0,0
"2360",2018,2018-07-01,"Kiambu",0.4539,0,NA,0,0,1076,0,0,0,0
"2361",2018,2018-04-01,"Kiambu",0.4366,0,NA,0,0,1035,0,0,0,0
"2362",2018,2018-02-01,"Kilifi",0.0421,0,0,0,0,60,0,0,0,0
"2363",2018,2018-08-01,"Kilifi",0.0035,0,0,0,0,5,0,0,0,0
"2364",2018,2018-12-01,"Kilifi",0.0182,0,0,0,0,26,0,0,0,0
"2365",2018,2018-09-01,"Kilifi",0.0161,0,0,0,0,23,0,0,0,0
"2366",2018,2018-11-01,"Kilifi",0.0133,0,0,0,0,19,0,0,0,0
"2367",2018,2018-10-01,"Kilifi",0.0175,0,0,0,0,25,0,0,0,0
"2368",2018,2018-05-01,"Kilifi",0.0105,0,0,0,0,15,0,0,0,0
"2369",2018,2018-06-01,"Kilifi",0.0105,0,0,0,0,15,0,0,0,0
"2370",2018,2018-04-01,"Kilifi",0.0035,0,0,0,0,5,0,0,0,0
"2371",2018,2018-01-01,"Kilifi",0.0708,0,0,0,0,101,0,0,0,0
"2372",2018,2018-07-01,"Kilifi",0.0463,29.6037,0,0,0,66,14,0,0,0
"2373",2018,2018-03-01,"Kilifi",0.0126,0,0,0,0,18,0,0,0,0
"2374",2018,2018-11-01,"Kirinyaga",0.2974,0,NA,0,0,180,0,0,0,0
"2375",2018,2018-08-01,"Kirinyaga",0.1189,0,NA,0,0,72,0,0,0,0
"2376",2018,2018-01-01,"Kirinyaga",0.0363,0,NA,0,0,22,0,0,0,0
"2377",2018,2018-09-01,"Kirinyaga",0.1041,0,NA,0,0,63,0,0,0,0
"2378",2018,2018-06-01,"Kirinyaga",0.1156,0,NA,0,0,70,0,0,0,0
"2379",2018,2018-04-01,"Kirinyaga",0.1305,0,NA,0,0,79,0,0,0,0
"2380",2018,2018-12-01,"Kirinyaga",0.19,0,NA,0,0,115,0,0,0,0
"2381",2018,2018-05-01,"Kirinyaga",0.2296,0,NA,0,0,139,0,0,0,0
"2382",2018,2018-07-01,"Kirinyaga",0.1123,0,NA,0,0,68,0,0,0,0
"2383",2018,2018-03-01,"Kirinyaga",0.0463,0,NA,0,0,28,0,0,0,0
"2384",2018,2018-10-01,"Kirinyaga",0.2296,0,NA,0,0,139,0,0,0,0
"2385",2018,2018-02-01,"Kirinyaga",0.1189,0,NA,0,0,72,0,0,0,0
"2386",2018,2018-06-01,"Kisii",3.3742,0,NA,0,0,4234,0,0,0,0
"2387",2018,2018-11-01,"Kisii",2.8809,0,NA,0,0,3615,0,0,0,0
"2388",2018,2018-05-01,"Kisii",3.3455,0,NA,0,0,4198,0,0,0,0
"2389",2018,2018-01-01,"Kisii",2.3485,0,NA,0,0,2947,0,0,0,0
"2390",2018,2018-03-01,"Kisii",2.6816,0,NA,0,0,3365,0,0,0,0
"2391",2018,2018-02-01,"Kisii",2.3836,0,NA,0,0,2991,0,0,0,0
"2392",2018,2018-04-01,"Kisii",3.2849,0,NA,0,0,4122,0,0,0,0
"2393",2018,2018-10-01,"Kisii",3.0889,0,NA,0,0,3876,0,0,0,0
"2394",2018,2018-12-01,"Kisii",2.4768,0,NA,0,0,3108,0,0,0,0
"2395",2018,2018-07-01,"Kisii",3.5097,0,NA,0,0,4404,0,0,0,0
"2396",2018,2018-08-01,"Kisii",2.9566,0,NA,0,0,3710,0,0,0,0
"2397",2018,2018-09-01,"Kisii",2.8291,0,NA,0,0,3550,0,0,0,0
"2398",2018,2018-07-01,"Kisumu",0.8442,0,NA,0,0,959,0,0,0,0
"2399",2018,2018-06-01,"Kisumu",0.6356,0,NA,0,0,722,0,0,0,0
"2400",2018,2018-01-01,"Kisumu",0.7096,0,NA,0,0,806,0,0,0,0
"2401",2018,2018-08-01,"Kisumu",0.6215,0,NA,0,0,706,0,0,0,0
"2402",2018,2018-05-01,"Kisumu",0.5458,0,NA,0,0,620,0,0,0,0
"2403",2018,2018-04-01,"Kisumu",0.5106,0,NA,0,0,580,0,0,0,0
"2404",2018,2018-09-01,"Kisumu",0.5819,0,NA,0,0,661,0,0,0,0
"2405",2018,2018-02-01,"Kisumu",0.4798,0,NA,0,0,545,0,0,0,0
"2406",2018,2018-10-01,"Kisumu",0.4437,0,NA,0,0,504,0,0,0,0
"2407",2018,2018-03-01,"Kisumu",0.3917,0,NA,0,0,445,0,0,0,0
"2408",2018,2018-11-01,"Kisumu",0.4111,0,NA,0,0,467,0,0,0,0
"2409",2018,2018-12-01,"Kisumu",0.4886,0,NA,0,0,555,0,0,0,0
"2410",2018,2018-07-01,"Kitui",1.167,0,0,0,0,1310,0,0,0,0
"2411",2018,2018-05-01,"Kitui",1.2472,0,0,0,0,1400,0,0,0,0
"2412",2018,2018-10-01,"Kitui",1.4797,0,0,0,0,1661,0,0,0,0
"2413",2018,2018-08-01,"Kitui",0.9398,0,0,0,0,1055,0,0,0,0
"2414",2018,2018-09-01,"Kitui",0.987,0,0,0,0,1108,0,0,0,0
"2415",2018,2018-12-01,"Kitui",1.0734,0,0,0,0,1205,0,0,0,0
"2416",2018,2018-04-01,"Kitui",1.0485,0,0,0,0,1177,0,0,0,0
"2417",2018,2018-06-01,"Kitui",0.9363,0,0,0,0,1051,0,0,0,0
"2418",2018,2018-01-01,"Kitui",0.9149,0,0,0,0,1027,0,0,0,0
"2419",2018,2018-02-01,"Kitui",1.0316,0,0,0,0,1158,0,0,0,0
"2420",2018,2018-11-01,"Kitui",1.2792,0,0,0,0,1436,0,0,0,0
"2421",2018,2018-03-01,"Kitui",1.0449,0,0,0,0,1173,0,0,0,0
"2422",2018,2018-08-01,"Kwale",0.0508,0,0,0,0,43,0,0,0,0
"2423",2018,2018-02-01,"Kwale",0.2233,0,0,0,0,189,0,0,0,0
"2424",2018,2018-11-01,"Kwale",0.1335,0,0,0,0,113,0,0,0,0
"2425",2018,2018-12-01,"Kwale",0.13,0,0,0,0,110,0,0,0,0
"2426",2018,2018-07-01,"Kwale",0.2044,0,0,30.0724,0,173,0,0,23,0
"2427",2018,2018-06-01,"Kwale",0.1713,0,0,0,0,145,0,0,0,0
"2428",2018,2018-01-01,"Kwale",0.397,0,0,0,0,336,0,0,0,0
"2429",2018,2018-10-01,"Kwale",0.169,0,0,0,0,143,0,0,0,0
"2430",2018,2018-09-01,"Kwale",0.0922,0,0,0,0,78,0,0,0,0
"2431",2018,2018-04-01,"Kwale",0.1536,0,0,0,0,130,0,0,0,0
"2432",2018,2018-05-01,"Kwale",0.1288,0,0,0,0,109,0,0,0,0
"2433",2018,2018-03-01,"Kwale",0.1477,0,0,0,0,125,0,0,0,0
"2434",2018,2018-08-01,"Laikipia",1.1467,0,0,0,0,583,0,0,0,0
"2435",2018,2018-12-01,"Laikipia",1.3985,0,0,0,0,711,0,0,0,0
"2436",2018,2018-06-01,"Laikipia",1.1054,0,0,0,0,562,0,0,0,0
"2437",2018,2018-09-01,"Laikipia",1.3218,0,0,0,0,672,0,0,0,0
"2438",2018,2018-01-01,"Laikipia",1.7368,0,0,0,0,883,0,0,0,0
"2439",2018,2018-07-01,"Laikipia",1.1802,0,0,0,0,600,0,0,0,0
"2440",2018,2018-11-01,"Laikipia",1.1782,0,0,0,0,599,0,0,0,0
"2441",2018,2018-04-01,"Laikipia",1.6326,0,0,0,0,830,0,0,0,0
"2442",2018,2018-03-01,"Laikipia",1.7073,0,0,0,0,868,0,0,0,0
"2443",2018,2018-05-01,"Laikipia",1.3277,0,0,0,0,675,0,0,0,0
"2444",2018,2018-02-01,"Laikipia",0.9933,0,0,0,0,505,0,0,0,0
"2445",2018,2018-10-01,"Laikipia",1.3238,0,0,0,0,673,0,0,0,0
"2446",2018,2018-01-01,"Lamu",0.0285,0,0,0,0,4,0,0,0,0
"2447",2018,2018-11-01,"Lamu",0.0357,0,0,0,0,5,0,0,0,0
"2448",2018,2018-06-01,"Lamu",0.0285,0,0,0,0,4,0,0,0,0
"2449",2018,2018-12-01,"Lamu",0.0357,0,0,0,0,5,0,0,0,0
"2450",2018,2018-04-01,"Lamu",0.0143,0,0,0,0,2,0,0,0,0
"2451",2018,2018-08-01,"Lamu",0.0571,0,0,0,0,8,0,0,0,0
"2452",2018,2018-10-01,"Lamu",0.0713,0,0,0,0,10,0,0,0,0
"2453",2018,2018-07-01,"Machakos",1.1746,0,0,0,0,1653,0,0,0,0
"2454",2018,2018-11-01,"Machakos",0.4072,0,0,0,0,573,0,0,0,0
"2455",2018,2018-05-01,"Machakos",0.4548,0,0,0,0,640,0,0,0,0
"2456",2018,2018-03-01,"Machakos",0.4441,0,0,0,0,625,0,0,0,0
"2457",2018,2018-04-01,"Machakos",0.3944,0,0,0,0,555,0,0,0,0
"2458",2018,2018-06-01,"Machakos",0.6537,0,0,0,0,920,0,0,0,0
"2459",2018,2018-12-01,"Machakos",0.4612,0,0,0,0,649,0,0,0,0
"2460",2018,2018-02-01,"Machakos",0.5095,0,0,0,0,717,0,0,0,0
"2461",2018,2018-08-01,"Machakos",0.5962,0,0,0,0,839,0,0,0,0
"2462",2018,2018-10-01,"Machakos",0.722,0,0,0,0,1016,0,0,0,0
"2463",2018,2018-09-01,"Machakos",0.5848,0,0,0,0,823,0,0,0,0
"2464",2018,2018-01-01,"Machakos",0.5557,0,0,0,0,782,0,0,0,0
"2465",2018,2018-12-01,"Makueni",0.5539,0,0,0,0,541,0,0,0,0
"2466",2018,2018-04-01,"Makueni",0.6225,0,0,0,0,608,0,0,0,0
"2467",2018,2018-02-01,"Makueni",1.1928,0,0,0,0,1165,0,0,0,0
"2468",2018,2018-03-01,"Makueni",0.6952,0,0,0,0,679,0,0,0,0
"2469",2018,2018-05-01,"Makueni",0.7372,0,0,0,0,720,0,0,0,0
"2470",2018,2018-10-01,"Makueni",0.4976,0,0,0,0,486,0,0,0,0
"2471",2018,2018-08-01,"Makueni",0.5017,0,0,0,0,490,0,0,0,0
"2472",2018,2018-01-01,"Makueni",1.4549,0,0,0,0,1421,0,0,0,0
"2473",2018,2018-06-01,"Makueni",0.5662,0,0,0,0,553,0,0,0,0
"2474",2018,2018-11-01,"Makueni",0.5089,0,0,0,0,497,0,0,0,0
"2475",2018,2018-09-01,"Makueni",0.4863,1.5347,0,0,0,475,1,0,0,0
"2476",2018,2018-07-01,"Makueni",0.5723,0,0,0,0,559,0,0,0,0
"2477",2018,2018-05-01,"Mandera",0.917,0,0,0,0,775,0,0,0,0
"2478",2018,2018-08-01,"Mandera",0.885,0,0,0,0,748,0,0,0,0
"2479",2018,2018-09-01,"Mandera",0.6685,0,0,0,0,565,0,0,0,0
"2480",2018,2018-02-01,"Mandera",0.6555,0,0,0,0,554,0,0,0,0
"2481",2018,2018-07-01,"Mandera",1.6435,0,0,0,0,1389,0,0,0,0
"2482",2018,2018-01-01,"Mandera",0.6567,0,0,0,0,555,0,0,0,0
"2483",2018,2018-10-01,"Mandera",0.8815,0,0,0,0,745,0,0,0,0
"2484",2018,2018-12-01,"Mandera",0.8484,0,0,0,0,717,0,0,0,0
"2485",2018,2018-03-01,"Mandera",0.6886,0,0,0,0,582,0,0,0,0
"2486",2018,2018-11-01,"Mandera",0.9016,0,0,0,0,762,0,0,0,0
"2487",2018,2018-06-01,"Mandera",0.9359,0,0,0,0,791,0,0,0,0
"2488",2018,2018-04-01,"Mandera",0.6957,0,0,0,0,588,0,0,0,0
"2489",2018,2018-06-01,"Marsabit",1.8019,0,0,0,0,809,0,0,0,0
"2490",2018,2018-12-01,"Marsabit",1.5524,0,0,0,0,697,0,0,0,0
"2491",2018,2018-07-01,"Marsabit",1.7707,0,0,0,0,795,0,0,0,0
"2492",2018,2018-04-01,"Marsabit",1.3787,0,0,0,0,619,0,0,0,0
"2493",2018,2018-08-01,"Marsabit",1.6437,0,0,0,0,738,0,0,0,0
"2494",2018,2018-05-01,"Marsabit",2.087,0,0,0,0,937,0,0,0,0
"2495",2018,2018-11-01,"Marsabit",2.0825,0,0,0,0,935,0,0,0,0
"2496",2018,2018-09-01,"Marsabit",1.735,0,0,0,0,779,0,0,0,0
"2497",2018,2018-10-01,"Marsabit",1.8152,0,0,0,0,815,0,0,0,0
"2498",2018,2018-03-01,"Marsabit",1.4477,0,0,0,0,650,0,0,0,0
"2499",2018,2018-01-01,"Marsabit",1.6838,0,0,0,0,756,0,0,0,0
"2500",2018,2018-02-01,"Marsabit",1.2718,0,0,0,0,571,0,0,0,0
"2501",2018,2018-11-01,"Meru",0.4993,0,0,0,0,762,0,0,0,0
"2502",2018,2018-07-01,"Meru",0.4449,0,0,0,0,679,0,0,0,0
"2503",2018,2018-01-01,"Meru",0.4986,0,0,0,0,761,0,0,0,0
"2504",2018,2018-12-01,"Meru",0.3289,0,0,0,0,502,0,0,0,0
"2505",2018,2018-04-01,"Meru",0.5104,0,0,0,0,779,0,0,0,0
"2506",2018,2018-05-01,"Meru",0.536,0,0,0,0,818,0,0,0,0
"2507",2018,2018-02-01,"Meru",0.5726,0,0,0,0,874,0,0,0,0
"2508",2018,2018-03-01,"Meru",0.496,0,0,0,0,757,0,0,0,0
"2509",2018,2018-10-01,"Meru",0.5104,1.6016,0,0,0,779,1,0,0,0
"2510",2018,2018-08-01,"Meru",0.4527,0,0,0,0,691,0,0,0,0
"2511",2018,2018-06-01,"Meru",0.3722,0,0,0,0,568,0,0,0,0
"2512",2018,2018-09-01,"Meru",0.3204,0,0,0,0,489,0,0,0,0
"2513",2018,2018-11-01,"Migori",1.5695,0,NA,0,0,1710,0,0,0,0
"2514",2018,2018-05-01,"Migori",1.2721,0,NA,0,0,1386,0,0,0,0
"2515",2018,2018-07-01,"Migori",1.9256,0,NA,0,0,2098,0,0,0,0
"2516",2018,2018-12-01,"Migori",1.5071,0,NA,0,0,1642,0,0,0,0
"2517",2018,2018-04-01,"Migori",1.2895,0,NA,0,0,1405,0,0,0,0
"2518",2018,2018-02-01,"Migori",1.3822,0,NA,0,0,1506,0,0,0,0
"2519",2018,2018-08-01,"Migori",1.7393,0,NA,0,0,1895,0,0,0,0
"2520",2018,2018-03-01,"Migori",1.452,0,NA,0,0,1582,0,0,0,0
"2521",2018,2018-09-01,"Migori",1.6246,0,NA,0,0,1770,0,0,0,0
"2522",2018,2018-10-01,"Migori",1.9816,0,NA,0,0,2159,0,0,0,0
"2523",2018,2018-01-01,"Migori",1.2721,0,NA,0,0,1386,0,0,0,0
"2524",2018,2018-06-01,"Migori",1.5805,0,NA,0,0,1722,0,0,0,0
"2525",2018,2018-12-01,"Mombasa",0.0508,0,0,0,0,60,0,0,0,0
"2526",2018,2018-05-01,"Mombasa",0.0296,0,0,0,0,35,0,0,0,0
"2527",2018,2018-02-01,"Mombasa",0.0372,0,0,0,0,44,0,0,0,0
"2528",2018,2018-03-01,"Mombasa",0.1684,0,0,0,0,199,0,0,0,0
"2529",2018,2018-07-01,"Mombasa",0.066,0,0,0,0,78,0,0,0,0
"2530",2018,2018-09-01,"Mombasa",0.1091,0,0,0,0,129,0,0,0,0
"2531",2018,2018-06-01,"Mombasa",0.033,0,0,0,0,39,0,0,0,0
"2532",2018,2018-08-01,"Mombasa",0.0728,0,0,0,0,86,0,0,0,0
"2533",2018,2018-04-01,"Mombasa",0.0482,0,0,0,0,57,0,0,0,0
"2534",2018,2018-11-01,"Mombasa",0.0491,0,0,0,0,58,0,0,0,0
"2535",2018,2018-10-01,"Mombasa",0.0525,0,0,0,0,62,0,0,0,0
"2536",2018,2018-01-01,"Mombasa",0.0355,0,0,0,0,42,0,0,0,0
"2537",2018,2018-11-01,"Murang'a",0.1645,0,NA,0,0,172,0,0,0,0
"2538",2018,2018-05-01,"Murang'a",0.0985,0,NA,0,0,103,0,0,0,0
"2539",2018,2018-07-01,"Murang'a",0.2516,0,NA,0,0,263,0,0,0,0
"2540",2018,2018-09-01,"Murang'a",0.1215,0,NA,0,0,127,0,0,0,0
"2541",2018,2018-02-01,"Murang'a",0.1454,0,NA,0,0,152,0,0,0,0
"2542",2018,2018-03-01,"Murang'a",0.1081,0,NA,0,0,113,0,0,0,0
"2543",2018,2018-06-01,"Murang'a",0.1224,0,NA,0,0,128,0,0,0,0
"2544",2018,2018-12-01,"Murang'a",0.1464,0,NA,0,0,153,0,0,0,0
"2545",2018,2018-10-01,"Murang'a",0.1952,0,NA,0,0,204,0,0,0,0
"2546",2018,2018-01-01,"Murang'a",0.1645,0,NA,0,0,172,0,0,0,0
"2547",2018,2018-08-01,"Murang'a",0.1818,0,NA,0,0,190,0,0,0,0
"2548",2018,2018-04-01,"Murang'a",0.1148,0,NA,0,0,120,0,0,0,0
"2549",2018,2018-03-01,"Nairobi",0.2775,0,NA,0,0,1200,0,0,0,0
"2550",2018,2018-09-01,"Nairobi",0.3032,0,NA,0,0,1311,0,0,0,0
"2551",2018,2018-11-01,"Nairobi",0.3016,0,NA,0,0,1304,0,0,0,0
"2552",2018,2018-01-01,"Nairobi",0.34,0,NA,0,0,1470,0,0,0,0
"2553",2018,2018-10-01,"Nairobi",0.3451,0,NA,0,0,1492,0,0,0,0
"2554",2018,2018-05-01,"Nairobi",0.2799,0,NA,0,0,1210,0,0,0,0
"2555",2018,2018-07-01,"Nairobi",0.2419,0,NA,0,0,1046,0,0,0,0
"2556",2018,2018-02-01,"Nairobi",0.2734,0,NA,0,0,1182,0,0,0,0
"2557",2018,2018-06-01,"Nairobi",0.2849,0,NA,0,0,1232,0,0,0,0
"2558",2018,2018-12-01,"Nairobi",0.2889,0,NA,0,0,1249,0,0,0,0
"2559",2018,2018-04-01,"Nairobi",0.2849,0,NA,0,0,1232,0,0,0,0
"2560",2018,2018-08-01,"Nairobi",0.3189,0,NA,0,0,1379,0,0,0,0
"2561",2018,2018-11-01,"Nakuru",1.8976,0,0,0,0,4016,0,0,0,0
"2562",2018,2018-09-01,"Nakuru",1.968,0,0,0,0,4165,0,0,0,0
"2563",2018,2018-12-01,"Nakuru",1.5215,0,0,0,0,3220,0,0,0,0
"2564",2018,2018-07-01,"Nakuru",2.2038,0,0,0,0,4664,0,0,0,0
"2565",2018,2018-02-01,"Nakuru",1.9534,0,0,0,0,4134,0,0,0,0
"2566",2018,2018-04-01,"Nakuru",1.6297,0,0,0,0,3449,0,0,0,0
"2567",2018,2018-10-01,"Nakuru",2.2279,0,0,0,0,4715,0,0,0,0
"2568",2018,2018-05-01,"Nakuru",2.011,0,0,0,0,4256,0,0,0,0
"2569",2018,2018-06-01,"Nakuru",1.7922,1.261,0,0,0,3793,1,0,0,0
"2570",2018,2018-08-01,"Nakuru",1.968,0,0,0,0,4165,0,0,0,0
"2571",2018,2018-03-01,"Nakuru",1.8253,0,0,0,0,3863,0,0,0,0
"2572",2018,2018-01-01,"Nakuru",1.9066,0,0,0,0,4035,0,0,0,0
"2573",2018,2018-05-01,"Nandi",7.1922,0,NA,0,0,6267,0,0,0,0
"2574",2018,2018-11-01,"Nandi",6.0078,0,NA,0,0,5235,0,0,0,0
"2575",2018,2018-06-01,"Nandi",6.1788,0,NA,0,0,5384,0,0,0,0
"2576",2018,2018-07-01,"Nandi",5.908,0,NA,0,0,5148,0,0,0,0
"2577",2018,2018-09-01,"Nandi",5.0105,0,NA,0,0,4366,0,0,0,0
"2578",2018,2018-03-01,"Nandi",4.4149,0,NA,0,0,3847,0,0,0,0
"2579",2018,2018-12-01,"Nandi",4.7489,0,NA,0,0,4138,0,0,0,0
"2580",2018,2018-04-01,"Nandi",4.0787,0,NA,0,0,3554,0,0,0,0
"2581",2018,2018-01-01,"Nandi",3.6609,0,NA,0,0,3190,0,0,0,0
"2582",2018,2018-08-01,"Nandi",4.6571,0,NA,0,0,4058,0,0,0,0
"2583",2018,2018-10-01,"Nandi",6.1364,0,NA,0,0,5347,0,0,0,0
