county,year,diagnosis,hum_cases,catt_cases,cam_cases,goat_cases,shp_cases,catt_pop,goat_pop,sheep_pop,cam_pop,pop,hum_incidence,catt_incidence,cam_incidence,goat_incidence,shp_incidence
Meru,2021,Clinically confirmed,926,0,0,0,0,312184,342198,138771,5732,1586000,583.858764186633,0,0,0,0
Meru,2021,Lab confirmed,3557,0,0,0,0,312184,342198,138771,5732,1586000,2242.74905422446,0,0,0,0
Meru,2022,Clinically confirmed,1465,0,0,0,0,312184,342198,138771,5732,1606000,912.204234122042,0,0,0,0
Meru,2022,Lab confirmed,2070,0,0,0,0,312184,342198,138771,5732,1606000,1288.91656288917,0,0,0,0
Migori,2014,Clinically confirmed,1166,0,0,0,0,323320,142204,70852,0,988235,1179.8813035361,0,,0,0
Migori,2014,Lab confirmed,107,0,0,0,0,323320,142204,70852,0,988235,108.273841748167,0,,0,0
Migori,2015,Clinically confirmed,1045,0,0,0,0,323320,142204,70852,0,1012640,1031.95607520935,0,,0,0
Migori,2015,Lab confirmed,3327,0,0,0,0,323320,142204,70852,0,1012640,3285.47163848949,0,,0,0
Migori,2016,Clinically confirmed,1863,0,0,0,0,323320,142204,70852,0,1037647,1795.40826504582,0,,0,0
Migori,2016,Lab confirmed,10480,0,0,0,0,323320,142204,70852,0,1037647,10099.7738151799,0,,0,0
Migori,2017,Clinically confirmed,3019,0,0,0,0,323320,142204,70852,0,1063272,2839.34872732471,0,,0,0
Migori,2017,Lab confirmed,12965,0,0,0,0,323320,142204,70852,0,1063272,12193.4932924031,0,,0,0
Migori,2018,Clinically confirmed,4235,0,0,0,0,323320,142204,70852,0,1089530,3886.99714555818,0,,0,0
Migori,2018,Lab confirmed,16026,0,0,0,0,323320,142204,70852,0,1089530,14709.0947472764,0,,0,0
Migori,2019,Clinically confirmed,3659,1,0,0,0,323320,142204,70852,0,1116436,3277.39341977507,3.09291104787826,,0,0
Migori,2019,Lab confirmed,17530,0,0,0,0,323320,142204,70852,0,1116436,15701.7509288486,0,,0,0
Migori,2020,Clinically confirmed,4745,0,0,0,0,323320,142204,70852,0,1147000,4136.87881429817,0,,0,0
Migori,2020,Lab confirmed,17173,0,0,0,0,323320,142204,70852,0,1147000,14972.1011333915,0,,0,0
Migori,2021,Clinically confirmed,4267,0,0,0,0,323320,142204,70852,0,1176000,3628.40136054422,0,,0,0
Migori,2021,Lab confirmed,19593,0,0,0,0,323320,142204,70852,0,1176000,16660.7142857143,0,,0,0
Migori,2022,Clinically confirmed,5302,0,0,0,0,323320,142204,70852,0,1205000,4400,0,,0,0
Migori,2022,Lab confirmed,13661,0,0,0,0,323320,142204,70852,0,1205000,11336.9294605809,0,,0,0
Mombasa,2014,Clinically confirmed,96,0,0,0,0,10651,25411,2292,58,1082243,88.7046624464192,0,0,0,0
Mombasa,2014,Lab confirmed,0,0,0,0,0,10651,25411,2292,58,1082243,0,0,0,0,0
Mombasa,2015,Clinically confirmed,199,0,0,0,0,10651,25411,2292,58,1106362,179.868795204463,0,0,0,0
Mombasa,2015,Lab confirmed,168,5,0,0,0,10651,25411,2292,58,1106362,151.849033137436,469.439489249836,0,0,0
Mombasa,2016,Clinically confirmed,307,0,0,0,0,10651,25411,2292,58,1131018,271.4368825253,0,0,0,0
Mombasa,2016,Lab confirmed,200,0,0,0,0,10651,25411,2292,58,1131018,176.831845293355,0,0,0,0
Mombasa,2017,Clinically confirmed,161,0,0,0,0,10651,25411,2292,58,1156224,139.24637440496,0,0,0,0
Mombasa,2017,Lab confirmed,571,0,0,0,0,10651,25411,2292,58,1156224,493.848942765416,0,0,0,0
Mombasa,2018,Clinically confirmed,102,0,0,0,0,10651,25411,2292,58,1181991,86.295073312741,0,0,0,0
Mombasa,2018,Lab confirmed,787,0,0,0,0,10651,25411,2292,58,1181991,665.825712716933,0,0,0,0
Mombasa,2019,Clinically confirmed,106,0,0,0,0,10651,25411,2292,58,1208333,87.7241621308034,0,0,0,0
Mombasa,2019,Lab confirmed,838,0,0,0,0,10651,25411,2292,58,1208333,693.517432694464,0,0,0,0
Mombasa,2020,Clinically confirmed,51,0,0,0,0,10651,25411,2292,58,1228000,41.5309446254072,0,0,0,0
Mombasa,2020,Lab confirmed,1006,0,0,0,0,10651,25411,2292,58,1228000,819.218241042345,0,0,0,0
Mombasa,2021,Clinically confirmed,52,0,0,0,0,10651,25411,2292,58,1256000,41.4012738853503,0,0,0,0
Mombasa,2021,Lab confirmed,1216,0,0,0,0,10651,25411,2292,58,1256000,968.152866242038,0,0,0,0
Mombasa,2022,Clinically confirmed,25,0,0,0,0,10651,25411,2292,58,1284000,19.4704049844237,0,0,0,0
Mombasa,2022,Lab confirmed,695,0,0,0,0,10651,25411,2292,58,1284000,541.277258566978,0,0,0,0
Murang'a,2014,Clinically confirmed,1310,0,0,0,0,210103,173763,56475,0,1001307,1308.2900648852,0,,0,0
Murang'a,2014,Lab confirmed,0,0,0,0,0,210103,173763,56475,0,1001307,0,0,,0,0
Murang'a,2015,Clinically confirmed,489,0,0,0,0,210103,173763,56475,0,1012137,483.136176229107,0,,0,0
Murang'a,2015,Lab confirmed,1210,0,0,0,0,210103,173763,56475,0,1012137,1195.49033381845,0,,0,0
Murang'a,2016,Clinically confirmed,104,0,0,0,0,210103,173763,56475,0,1023084,101.653432171747,0,,0,0
Murang'a,2016,Lab confirmed,1347,0,0,0,0,210103,173763,56475,0,1023084,1316.60743399369,0,,0,0
Murang'a,2017,Clinically confirmed,211,0,0,0,0,210103,173763,56475,0,1034149,204.032494350427,0,,0,0
Murang'a,2017,Lab confirmed,1781,0,0,0,0,210103,173763,56475,0,1034149,1722.188968901,0,,0,0
Murang'a,2018,Clinically confirmed,150,0,0,0,0,210103,173763,56475,0,1045334,143.494806444639,0,,0,0
Murang'a,2018,Lab confirmed,1747,0,0,0,0,210103,173763,56475,0,1045334,1671.23617905856,0,,0,0
Murang'a,2019,Clinically confirmed,159,0,0,0,0,210103,173763,56475,0,1056640,150.476983646275,0,,0,0
Murang'a,2019,Lab confirmed,1433,5,0,0,0,210103,173763,56475,0,1056640,1356.1856450636,23.7978515299639,,0,0
Murang'a,2020,Clinically confirmed,186,21,0,0,0,210103,173763,56475,0,1077000,172.701949860724,99.9509764258483,,0,0
Murang'a,2020,Lab confirmed,1076,0,0,0,0,210103,173763,56475,0,1077000,999.071494893222,0,,0,0
Murang'a,2021,Clinically confirmed,134,0,0,0,0,210103,173763,56475,0,1088000,123.161764705882,0,,0,0
Murang'a,2021,Lab confirmed,1195,0,0,0,0,210103,173763,56475,0,1088000,1098.34558823529,0,,0,0
Murang'a,2022,Clinically confirmed,241,0,0,0,0,210103,173763,56475,0,1100000,219.090909090909,0,,0,0
Murang'a,2022,Lab confirmed,1316,0,0,0,0,210103,173763,56475,0,1100000,1196.36363636364,0,,0,0
Nairobi,2014,Clinically confirmed,3699,0,0,0,0,29329,28415,19109,0,4041978,915.146000299853,0,,0,0
Nairobi,2014,Lab confirmed,0,0,0,0,0,29329,28415,19109,0,4041978,0,0,,0,0
Nairobi,2015,Clinically confirmed,3697,0,0,0,0,29329,28415,19109,0,4110625,899.376615478182,0,,0,0
Nairobi,2015,Lab confirmed,1727,0,0,0,0,29329,28415,19109,0,4110625,420.130758704577,0,,0,0
Nairobi,2016,Clinically confirmed,4378,0,0,0,0,29329,28415,19109,0,4180438,1047.25868437709,0,,0,0
Nairobi,2016,Lab confirmed,2690,0,0,0,0,29329,28415,19109,0,4180438,643.47324371274,0,,0,0
Nairobi,2017,Clinically confirmed,4272,0,0,0,0,29329,28415,19109,0,4251437,1004.83671756162,0,,0,0
Nairobi,2017,Lab confirmed,7214,0,0,0,0,29329,28415,19109,0,4251437,1696.83803382245,0,,0,0
Nairobi,2018,Clinically confirmed,3785,0,0,0,0,29329,28415,19109,0,4323642,875.419380235459,0,,0,0
Nairobi,2018,Lab confirmed,11522,0,0,0,0,29329,28415,19109,0,4323642,2664.88298522403,0,,0,0
Nairobi,2019,Clinically confirmed,2677,0,0,0,0,29329,28415,19109,0,4397073,608.81409064621,0,,0,0
Nairobi,2019,Lab confirmed,11023,0,0,0,0,29329,28415,19109,0,4397073,2506.89492760298,0,,0,0
Nairobi,2020,Clinically confirmed,4519,0,0,0,0,29329,28415,19109,0,4516000,1000.66430469442,0,,0,0
Nairobi,2020,Lab confirmed,10398,0,0,0,0,29329,28415,19109,0,4516000,2302.48007085917,0,,0,0
Nairobi,2021,Clinically confirmed,3114,0,0,0,0,29329,28415,19109,0,4594000,677.840661732695,0,,0,0
Nairobi,2021,Lab confirmed,10596,0,0,0,0,29329,28415,19109,0,4594000,2306.48672181106,0,,0,0
Nairobi,2022,Clinically confirmed,2027,0,0,0,0,29329,28415,19109,0,4672000,433.861301369863,0,,0,0
Nairobi,2022,Lab confirmed,11734,0,0,0,0,29329,28415,19109,0,4672000,2511.55821917808,0,,0,0
Nakuru,2014,Clinically confirmed,7233,0,0,0,0,396526,205392,532221,388,1942522,3723.50995252563,0,0,0,0
Nakuru,2014,Lab confirmed,293,0,0,0,0,396526,205392,532221,388,1942522,150.83484253975,0,0,0,0
Nakuru,2015,Clinically confirmed,6005,0,0,0,0,396526,205392,532221,388,1984595,3025.80627281637,0,0,0,0
Nakuru,2015,Lab confirmed,27888,0,0,0,0,396526,205392,532221,388,1984595,14052.2373582519,0,0,0,0
Nakuru,2016,Clinically confirmed,6363,0,0,0,0,396526,205392,532221,388,2027580,3138.22389252212,0,0,0,0
Nakuru,2016,Lab confirmed,32713,0,0,0,0,396526,205392,532221,388,2027580,16134.0119748666,0,0,0,0
Nakuru,2017,Clinically confirmed,5741,1,0,0,0,396526,205392,532221,388,2071496,2771.42702665127,2.52190272516808,0,0,0
Nakuru,2017,Lab confirmed,34438,0,0,0,0,396526,205392,532221,388,2071496,16624.700216655,0,0,0,0
Nakuru,2018,Clinically confirmed,8475,1,0,0,0,396526,205392,532221,388,2116363,4004.51151338405,2.52190272516808,0,0,0
Nakuru,2018,Lab confirmed,40000,0,0,0,0,396526,205392,532221,388,2116363,18900.3493257064,0,0,0,0
Nakuru,2019,Clinically confirmed,9756,20,0,20,0,396526,205392,532221,388,2162202,4512.06686516801,50.4380545033617,0,97.3747760380151,0
Nakuru,2019,Lab confirmed,42343,2,0,0,0,396526,205392,532221,388,2162202,19583.2766781272,5.04380545033617,0,0,0
Nakuru,2020,Clinically confirmed,10952,0,0,0,0,396526,205392,532221,388,2202000,4973.66030881017,0,0,0,0
Nakuru,2020,Lab confirmed,39230,0,0,0,0,396526,205392,532221,388,2202000,17815.6221616712,0,0,0,0
Nakuru,2021,Clinically confirmed,8520,2,0,0,0,396526,205392,532221,388,2251000,3784.98445135495,5.04380545033617,0,0,0
Nakuru,2021,Lab confirmed,32450,0,0,0,0,396526,205392,532221,388,2251000,14415.8151932474,0,0,0,0
Nakuru,2022,Clinically confirmed,6983,4,0,0,3,396526,205392,532221,388,2299000,3037.40756850805,10.0876109006723,0,0,5.63675615956529
Nakuru,2022,Lab confirmed,25275,1,0,0,0,396526,205392,532221,388,2299000,10993.9103958243,2.52190272516808,0,0,0
Nandi,2014,Clinically confirmed,4291,0,0,0,0,243418,35096,97712,0,816256,5256.92919868277,0,,0,0
Nandi,2014,Lab confirmed,60,0,0,0,0,243418,35096,97712,0,816256,73.506350948722,0,,0,0
Nandi,2015,Clinically confirmed,5969,0,0,0,0,243418,35096,97712,0,829697,7194.19257873657,0,,0,0
Nandi,2015,Lab confirmed,5476,0,0,0,0,243418,35096,97712,0,829697,6599.99975894815,0,,0,0
Nandi,2016,Clinically confirmed,10900,0,0,0,0,243418,35096,97712,0,843359,12924.5078311846,0,,0,0
Nandi,2016,Lab confirmed,17341,0,0,0,0,243418,35096,97712,0,843359,20561.8247982176,0,,0,0
Nandi,2017,Clinically confirmed,10282,0,0,0,0,243418,35096,97712,0,857246,11994.2233617888,0,,0,0
Nandi,2017,Lab confirmed,15753,0,0,0,0,243418,35096,97712,0,857246,18376.288719924,0,,0,0
Nandi,2018,Clinically confirmed,17591,0,0,0,0,243418,35096,97712,0,871362,20187.9356685281,0,,0,0
Nandi,2018,Lab confirmed,36924,0,0,0,0,243418,35096,97712,0,871362,42375.0404539101,0,,0,0
Nandi,2019,Clinically confirmed,15067,5,0,0,0,243418,35096,97712,0,885711,17011.1921382934,20.5407981332523,,0,0
Nandi,2019,Lab confirmed,42507,0,0,0,0,243418,35096,97712,0,885711,47991.9522282099,0,,0,0
Nandi,2020,Clinically confirmed,11237,0,0,0,0,243418,35096,97712,0,906000,12402.8697571744,0,,0,0
Nandi,2020,Lab confirmed,24954,0,0,0,0,243418,35096,97712,0,906000,27543.0463576159,0,,0,0
Nandi,2021,Clinically confirmed,7055,0,0,0,0,243418,35096,97712,0,921000,7660.15200868621,0,,0,0
Nandi,2021,Lab confirmed,16052,0,0,0,0,243418,35096,97712,0,921000,17428.88165038,0,,0,0
Nandi,2022,Clinically confirmed,12225,2,0,0,0,243418,35096,97712,0,936000,13060.8974358974,8.21631925330091,,0,0
Nandi,2022,Lab confirmed,14154,0,0,0,0,243418,35096,97712,0,936000,15121.7948717949,0,,0,0
Narok,2014,Clinically confirmed,4082,0,0,0,0,1488891,1015845,2603542,1619,1002532,4071.69047970539,0,0,0,0
Narok,2014,Lab confirmed,50,0,0,0,0,1488891,1015845,2603542,1619,1002532,49.8737197416142,0,0,0,0
Narok,2015,Clinically confirmed,3920,0,0,0,0,1488891,1015845,2603542,1619,1031836,3799.05333793355,0,0,0,0
Narok,2015,Lab confirmed,8574,0,0,0,0,1488891,1015845,2603542,1619,1031836,8309.46003046996,0,0,0,0
Narok,2016,Clinically confirmed,3900,0,0,0,0,1488891,1015845,2603542,1619,1061997,3672.32675798519,0,0,0,0
Narok,2016,Lab confirmed,10544,0,0,0,0,1488891,1015845,2603542,1619,1061997,9928.46495799894,0,0,0,0
Narok,2017,Clinically confirmed,3878,0,0,0,0,1488891,1015845,2603542,1619,1093039,3547.90634185971,0,0,0,0
Narok,2017,Lab confirmed,14289,0,0,0,0,1488891,1015845,2603542,1619,1093039,13072.7265907255,0,0,0,0
Narok,2018,Clinically confirmed,6943,4,0,0,0,1488891,1015845,2603542,1619,1124989,6171.61590024436,2.68656335487285,0,0,0
Narok,2018,Lab confirmed,21734,0,0,0,0,1488891,1015845,2603542,1619,1124989,19319.3000109334,0,0,0,0
Narok,2019,Clinically confirmed,8751,0,0,0,0,1488891,1015845,2603542,1619,1157873,7557.8236991449,0,0,0,0
Narok,2019,Lab confirmed,24440,0,0,0,0,1488891,1015845,2603542,1619,1157873,21107.6689757858,0,0,0,0
Narok,2020,Clinically confirmed,8004,0,0,0,0,1488891,1015845,2603542,1619,1178000,6794.56706281834,0,0,0,0
Narok,2020,Lab confirmed,19723,0,0,0,0,1488891,1015845,2603542,1619,1178000,16742.7843803056,0,0,0,0
Narok,2021,Clinically confirmed,6528,0,0,0,0,1488891,1015845,2603542,1619,1213000,5381.69826875515,0,0,0,0
Narok,2021,Lab confirmed,23012,0,0,0,0,1488891,1015845,2603542,1619,1213000,18971.1459192086,0,0,0,0
Narok,2022,Clinically confirmed,6174,0,0,0,0,1488891,1015845,2603542,1619,1249000,4943.1545236189,0,0,0,0
Narok,2022,Lab confirmed,21010,0,0,0,0,1488891,1015845,2603542,1619,1249000,16821.4571657326,0,0,0,0
Nyamira,2014,Clinically confirmed,1748,0,0,0,0,119625,39335,11787,0,588216,2971.69747167707,0,,0,0
Nyamira,2014,Lab confirmed,0,0,0,0,0,119625,39335,11787,0,588216,0,0,,0,0
Nyamira,2015,Clinically confirmed,1622,0,0,0,0,119625,39335,11787,0,591648,2741.49494293905,0,,0,0
Nyamira,2015,Lab confirmed,10266,0,0,0,0,119625,39335,11787,0,591648,17351.5333441506,0,,0,0
Nyamira,2016,Clinically confirmed,3007,0,0,0,0,119625,39335,11787,0,595100,5052.93228028903,0,,0,0
Nyamira,2016,Lab confirmed,15624,0,0,0,0,119625,39335,11787,0,595100,26254.4110233574,0,,0,0
Nyamira,2017,Clinically confirmed,1993,0,0,0,0,119625,39335,11787,0,598572,3329.59109346912,0,,0,0
Nyamira,2017,Lab confirmed,10049,0,0,0,0,119625,39335,11787,0,598572,16788.2894622535,0,,0,0
Nyamira,2018,Clinically confirmed,2198,0,0,0,0,119625,39335,11787,0,602064,3650.77466847378,0,,0,0
Nyamira,2018,Lab confirmed,11762,0,0,0,0,119625,39335,11787,0,602064,19536.1290494034,0,,0,0
Nyamira,2019,Clinically confirmed,2147,0,0,0,0,119625,39335,11787,0,605576,3545.38488975785,0,,0,0
Nyamira,2019,Lab confirmed,11582,0,0,0,0,119625,39335,11787,0,605576,19125.5928240221,0,,0,0
Nyamira,2020,Clinically confirmed,2122,0,0,0,0,119625,39335,11787,0,646000,3284.82972136223,0,,0,0
Nyamira,2020,Lab confirmed,11559,0,0,0,0,119625,39335,11787,0,646000,17893.1888544892,0,,0,0
Nyamira,2021,Clinically confirmed,2502,24,0,0,0,119625,39335,11787,0,650000,3849.23076923077,200.626959247649,,0,0
Nyamira,2021,Lab confirmed,8564,0,0,0,0,119625,39335,11787,0,650000,13175.3846153846,0,,0,0
Nyamira,2021,Post Mortem,0,1,0,0,0,119625,39335,11787,0,650000,0,8.3594566353187,,0,0
Nyamira,2022,Clinically confirmed,1965,0,0,0,0,119625,39335,11787,0,654000,3004.5871559633,0,,0,0
Nyamira,2022,Lab confirmed,7027,0,0,0,0,119625,39335,11787,0,654000,10744.6483180428,0,,0,0
Nyandarua,2014,Clinically confirmed,1473,0,0,0,0,211363,37009,277762,0,580503,2537.454586798,0,,0,0
Nyandarua,2014,Lab confirmed,0,0,0,0,0,211363,37009,277762,0,580503,0,0,,0,0
Nyandarua,2015,Clinically confirmed,1930,0,0,0,0,211363,37009,277762,0,591626,3262.19604953129,0,,0,0
Nyandarua,2015,Lab confirmed,7406,0,0,0,0,211363,37009,277762,0,591626,12518.0434936937,0,,0,0
Nyandarua,2016,Clinically confirmed,2347,0,0,0,0,211363,37009,277762,0,602962,3892.4509338897,0,,0,0
Nyandarua,2016,Lab confirmed,11456,0,0,0,0,211363,37009,277762,0,602962,18999.5389427526,0,,0,0
Nyandarua,2017,Clinically confirmed,2472,0,0,0,0,211363,37009,277762,0,614515,4022.68455611336,0,,0,0
Nyandarua,2017,Lab confirmed,8160,0,0,0,0,211363,37009,277762,0,614515,13278.7645541606,0,,0,0
Nyandarua,2018,Clinically confirmed,1371,0,0,0,0,211363,37009,277762,0,626289,2189.08523062037,0,,0,0
Nyandarua,2018,Lab confirmed,10763,0,0,0,0,211363,37009,277762,0,626289,17185.3569198884,0,,0,0
Nyandarua,2019,Clinically confirmed,2048,0,0,0,0,211363,37009,277762,0,638289,3208.5779325666,0,,0,0
Nyandarua,2019,Lab confirmed,11596,0,0,0,0,211363,37009,277762,0,638289,18167.3191924034,0,,0,0
Nyandarua,2020,Clinically confirmed,1893,0,0,0,0,211363,37009,277762,0,657000,2881.27853881279,0,,0,0
Nyandarua,2020,Lab confirmed,8963,0,0,0,0,211363,37009,277762,0,657000,13642.3135464231,0,,0,0
Nyandarua,2021,Clinically confirmed,1573,2,0,0,0,211363,37009,277762,0,670000,2347.76119402985,9.46239408032626,,0,0
Nyandarua,2021,Lab confirmed,7673,0,0,0,0,211363,37009,277762,0,670000,11452.2388059702,0,,0,0
Nyandarua,2022,Clinically confirmed,917,0,0,0,0,211363,37009,277762,0,683000,1342.60614934114,0,,0,0
Nyandarua,2022,Lab confirmed,6350,0,0,0,0,211363,37009,277762,0,683000,9297.21815519766,0,,0,0
Nyeri,2014,Clinically confirmed,364,0,0,0,0,164507,107460,153728,0,720500,505.204718945177,0,,0,0
Nyeri,2014,Lab confirmed,0,1,0,0,0,164507,107460,153728,0,720500,0,6.07876868461525,,0,0
Nyeri,2015,Clinically confirmed,95,0,0,0,0,164507,107460,153728,0,728072,130.481600720808,0,,0,0
Nyeri,2015,Lab confirmed,1685,11,0,0,0,164507,107460,153728,0,728072,2314.33154962696,66.8664555307677,,0,0
Nyeri,2016,Clinically confirmed,79,0,0,0,0,164507,107460,153728,0,735724,107.377222980357,0,,0,0
Nyeri,2016,Lab confirmed,2153,0,0,0,0,164507,107460,153728,0,735724,2926.36912755327,0,,0,0
Nyeri,2017,Clinically confirmed,65,0,0,0,0,164507,107460,153728,0,743456,87.4295183575087,0,,0,0
Nyeri,2017,Lab confirmed,1720,0,0,0,0,164507,107460,153728,0,743456,2313.519562691,0,,0,0
Nyeri,2018,Clinically confirmed,77,0,0,0,0,164507,107460,153728,0,751269,102.493248090897,0,,0,0
Nyeri,2018,Lab confirmed,2232,0,0,0,0,164507,107460,153728,0,751269,2970.97311349197,0,,0,0
Nyeri,2019,Clinically confirmed,208,0,0,0,0,164507,107460,153728,0,759164,273.985594680464,0,,0,0
Nyeri,2019,Lab confirmed,1624,0,0,0,0,164507,107460,153728,0,759164,2139.19522000516,0,,0,0
Nyeri,2020,Clinically confirmed,179,0,0,0,0,164507,107460,153728,0,810000,220.987654320988,0,,0,0
Nyeri,2020,Lab confirmed,1150,0,0,0,0,164507,107460,153728,0,810000,1419.75308641975,0,,0,0
Nyeri,2021,Clinically confirmed,80,0,0,0,0,164507,107460,153728,0,818000,97.799511002445,0,,0,0
Nyeri,2021,Lab confirmed,1159,0,0,0,0,164507,107460,153728,0,818000,1416.87041564792,0,,0,0
Nyeri,2022,Clinically confirmed,94,0,0,0,0,164507,107460,153728,0,827000,113.6638452237,0,,0,0
Nyeri,2022,Lab confirmed,1465,0,0,0,0,164507,107460,153728,0,827000,1771.46311970979,0,,0,0
Samburu,2014,Clinically confirmed,413,0,0,0,0,285633,716587,566772,48172,269525,1532.32538725536,0,0,0,0
Samburu,2014,Lab confirmed,0,0,0,0,0,285633,716587,566772,48172,269525,0,0,0,0,0
Samburu,2015,Clinically confirmed,543,0,0,0,0,285633,716587,566772,48172,277232,1958.64835228257,0,0,0,0
Samburu,2015,Lab confirmed,2975,0,0,0,0,285633,716587,566772,48172,277232,10731.0844346973,0,0,0,0
Samburu,2016,Clinically confirmed,1272,0,0,0,0,285633,716587,566772,48172,285159,4460.66931080555,0,0,0,0
Samburu,2016,Lab confirmed,3937,0,0,0,0,285633,716587,566772,48172,285159,13806.3326074225,0,0,0,0
Samburu,2017,Clinically confirmed,745,0,0,0,0,285633,716587,566772,48172,293313,2539.94879190489,0,0,0,0
Samburu,2017,Lab confirmed,3892,0,0,0,0,285633,716587,566772,48172,293313,13269.1016081797,0,0,0,0
Samburu,2018,Clinically confirmed,665,0,0,0,0,285633,716587,566772,48172,301700,2204.17633410673,0,0,0,0
Samburu,2018,Lab confirmed,4090,0,0,0,0,285633,716587,566772,48172,301700,13556.513092476,0,0,0,0
Samburu,2019,Clinically confirmed,1015,0,0,0,0,285633,716587,566772,48172,310327,3270.74344159548,0,0,0,0
Samburu,2019,Lab confirmed,5129,0,0,0,0,285633,716587,566772,48172,310327,16527.7272038849,0,0,0,0
Samburu,2020,Clinically confirmed,721,0,0,0,8,285633,716587,566772,48172,320000,2253.125,0,0,0,14.115023325076
Samburu,2020,Lab confirmed,4267,0,0,0,0,285633,716587,566772,48172,320000,13334.375,0,0,0,0
Samburu,2021,Clinically confirmed,825,0,0,10,0,285633,716587,566772,48172,330000,2500,0,0,13.9550396532452,0
Samburu,2021,Lab confirmed,4875,0,0,0,0,285633,716587,566772,48172,330000,14772.7272727273,0,0,0,0
Samburu,2022,Clinically confirmed,468,0,0,47,0,285633,716587,566772,48172,339000,1380.53097345133,0,0,65.5886863702523,0
Samburu,2022,Lab confirmed,3108,0,0,0,0,285633,716587,566772,48172,339000,9168.14159292035,0,0,0,0
Siaya,2014,Clinically confirmed,772,0,0,0,0,326181,163222,133110,0,906495,851.631834703997,0,,0,0
Siaya,2014,Lab confirmed,8,0,0,0,0,326181,163222,133110,0,906495,8.82520035962691,0,,0,0
Siaya,2015,Clinically confirmed,863,0,0,0,0,326181,163222,133110,0,923205,934.786964975276,0,,0,0
Siaya,2015,Lab confirmed,3745,0,0,0,0,326181,163222,133110,0,923205,4056.52049111519,0,,0,0
Siaya,2016,Clinically confirmed,1568,0,0,0,0,326181,163222,133110,0,940223,1667.68947366742,0,,0,0
Siaya,2016,Lab confirmed,5498,0,0,0,0,326181,163222,133110,0,940223,5847.54893254047,0,,0,0
Siaya,2017,Clinically confirmed,709,1,0,0,0,326181,163222,133110,0,957555,740.427442810074,3.06578249499511,,0,0
Siaya,2017,Lab confirmed,3116,0,0,0,0,326181,163222,133110,0,957555,3254.12117319632,0,,0,0
Siaya,2018,Clinically confirmed,819,2,0,2,0,326181,163222,133110,0,975206,839.822560566691,6.13156498999022,,12.2532501746088,0
Siaya,2018,Lab confirmed,4975,0,0,0,0,326181,163222,133110,0,975206,5101.4862500846,0,,0,0
Siaya,2018,Post Mortem,0,1,0,0,0,326181,163222,133110,0,975206,0,3.06578249499511,,0,0
Siaya,2019,Clinically confirmed,972,1,0,0,0,326181,163222,133110,0,993183,978.671604326695,3.06578249499511,,0,0
Siaya,2019,Lab confirmed,4851,0,0,0,0,326181,163222,133110,0,993183,4884.29624751934,0,,0,0
Siaya,2020,Clinically confirmed,793,1,0,0,0,326181,163222,133110,0,1003000,790.628115653041,3.06578249499511,,0,0
Siaya,2020,Lab confirmed,5233,0,0,0,0,326181,163222,133110,0,1003000,5217.34795613161,0,,0,0
Siaya,2021,Clinically confirmed,815,0,0,0,0,326181,163222,133110,0,1022000,797.455968688845,0,,0,0
Siaya,2021,Lab confirmed,3657,0,0,0,0,326181,163222,133110,0,1022000,3578.27788649706,0,,0,0
Siaya,2022,Clinically confirmed,816,2,0,3,0,326181,163222,133110,0,1041000,783.861671469741,6.13156498999022,,18.3798752619132,0
Siaya,2022,Lab confirmed,4750,0,0,0,0,326181,163222,133110,0,1041000,4562.92026897214,0,,0,0
Taita Taveta,2014,Clinically confirmed,278,0,0,0,0,114814,202113,46535,2630,320392,867.68708332293,0,0,0,0
Taita Taveta,2014,Lab confirmed,0,0,0,0,0,114814,202113,46535,2630,320392,0,0,0,0,0
Taita Taveta,2015,Clinically confirmed,616,0,0,0,0,114814,202113,46535,2630,324349,1899.18883671601,0,0,0,0
Taita Taveta,2015,Lab confirmed,158,0,0,0,0,114814,202113,46535,2630,324349,487.129604222612,0,0,0,0
Taita Taveta,2016,Clinically confirmed,109,0,0,0,0,114814,202113,46535,2630,328355,331.957789587489,0,0,0,0
Taita Taveta,2016,Lab confirmed,426,0,0,0,0,114814,202113,46535,2630,328355,1297.37631526854,0,0,0,0
Taita Taveta,2017,Clinically confirmed,125,0,0,0,0,114814,202113,46535,2630,332410,376.041635329864,0,0,0,0
Taita Taveta,2017,Lab confirmed,392,0,0,0,0,114814,202113,46535,2630,332410,1179.26656839445,0,0,0,0
Taita Taveta,2018,Clinically confirmed,363,0,0,0,0,114814,202113,46535,2630,336515,1078.70377249157,0,0,0,0
Taita Taveta,2018,Lab confirmed,2156,0,0,0,0,114814,202113,46535,2630,336515,6406.8466487378,0,0,0,0
Taita Taveta,2019,Clinically confirmed,362,0,0,0,0,114814,202113,46535,2630,340671,1062.60879264745,0,0,0,0
Taita Taveta,2019,Lab confirmed,2296,0,0,0,0,114814,202113,46535,2630,340671,6739.64029811754,0,0,0,0
Taita Taveta,2020,Clinically confirmed,337,4,0,0,0,114814,202113,46535,2630,351000,960.11396011396,34.8389569216298,0,0,0
Taita Taveta,2020,Lab confirmed,1849,0,0,0,0,114814,202113,46535,2630,351000,5267.80626780627,0,0,0,0
Taita Taveta,2021,Clinically confirmed,146,0,0,0,0,114814,202113,46535,2630,355000,411.267605633803,0,0,0,0
Taita Taveta,2021,Lab confirmed,1076,0,0,0,0,114814,202113,46535,2630,355000,3030.98591549296,0,0,0,0
