county,year,date,diagnosis,hum_cases,pop,catt_cases,cam_cases,goat_cases,shp_cases,catt_pop,goat_pop,sheep_pop,cam_pop,hum_incidence,catt_incidence,cam_incidence,goat_incidence,shp_incidence
Embu,2014,2014-04-01,Clinically confirmed,37,577895,,,,,,,,,64.0254717552497,,,,
Embu,2014,2014-04-01,Lab confirmed,,577895,,,,,,,,,,,,,
Embu,2014,2014-05-01,Clinically confirmed,165,577895,,,,,,,,,285.518995665303,,,,
Embu,2014,2014-05-01,Lab confirmed,,577895,,,,,,,,,,,,,
Embu,2014,2014-06-01,Clinically confirmed,27,577895,,,,,,,,,46.7212901997768,,,,
Embu,2014,2014-06-01,Lab confirmed,,577895,,,,,,,,,,,,,
Embu,2014,2014-07-01,Clinically confirmed,37,577895,,,,,,,,,64.0254717552497,,,,
Embu,2014,2014-07-01,Lab confirmed,,577895,,,,,,,,,,,,,
Embu,2014,2014-08-01,Clinically confirmed,130,577895,,,,,,,,,224.954360221147,,,,
Embu,2014,2014-08-01,Lab confirmed,,577895,,,,,,,,,,,,,
Embu,2014,2014-09-01,Clinically confirmed,37,577895,,,,,,,,,64.0254717552497,,,,
Embu,2014,2014-09-01,Lab confirmed,,577895,,,,,,,,,,,,,
Embu,2014,2014-10-01,Clinically confirmed,59,577895,,,,,,,,,102.09467117729,,,,
Embu,2014,2014-10-01,Lab confirmed,,577895,,,,,,,,,,,,,
Embu,2014,2014-11-01,Clinically confirmed,19,577895,,,,,,,,,32.8779449553985,,,,
Embu,2014,2014-11-01,Lab confirmed,,577895,,,,,,,,,,,,,
Embu,2014,2014-12-01,Clinically confirmed,108,577895,,,,,,,,,186.885160799107,,,,
Embu,2014,2014-12-01,Lab confirmed,,577895,,,,,,,,,,,,,
Embu,2015,2015-01-01,Clinically confirmed,23,583909,,,,,,,,,39.3896994223415,,,,
Embu,2015,2015-01-01,Lab confirmed,,583909,,,,,,,,,,,,,
Embu,2015,2015-02-01,Clinically confirmed,69,583909,,,,,,,,,118.169098267024,,,,
Embu,2015,2015-02-01,Lab confirmed,,583909,,,,,,,,,,,,,
Embu,2015,2015-03-01,Clinically confirmed,57,583909,,,,,,,,,97.6179507423246,,,,
Embu,2015,2015-03-01,Lab confirmed,,583909,,,,,,,,,,,,,
Embu,2015,2015-04-01,Clinically confirmed,50,583909,,,,,,,,,85.6297813529163,,,,
Embu,2015,2015-04-01,Lab confirmed,,583909,,,,,,,,,,,,,
Embu,2015,2015-05-01,Clinically confirmed,47,583909,,,,,,,,,80.4919944717413,,,,
Embu,2015,2015-05-01,Lab confirmed,,583909,,,,,,,,,,,,,
Embu,2015,2015-06-01,Clinically confirmed,59,583909,,,,,,,,,101.043141996441,,,,
Embu,2015,2015-06-01,Lab confirmed,4,583909,,,,,,,,,6.8503825082333,,,,
Embu,2015,2015-07-01,Clinically confirmed,44,583909,,,,,,,,,75.3542075905664,,,,
Embu,2015,2015-07-01,Lab confirmed,5,583909,,,,,,,,,8.56297813529163,,,,
Embu,2015,2015-08-01,Clinically confirmed,60,583909,,,,,,,,,102.7557376235,,,,
Embu,2015,2015-08-01,Lab confirmed,,583909,,,,,,,,,,,,,
Embu,2015,2015-09-01,Clinically confirmed,40,583909,,,,,,,,,68.503825082333,,,,
Embu,2015,2015-09-01,Lab confirmed,10,583909,,,,,,,,,17.1259562705833,,,,
Embu,2015,2015-10-01,Clinically confirmed,59,583909,,,,,,,,,101.043141996441,,,,
Embu,2015,2015-10-01,Lab confirmed,,583909,,,,,,,,,,,,,
Embu,2015,2015-11-01,Clinically confirmed,99,583909,,,,,,,,,169.546967078774,,,,
Embu,2015,2015-11-01,Lab confirmed,,583909,,,,,,,,,,,,,
Embu,2015,2015-12-01,Clinically confirmed,103,583909,,,,,,,,,176.397349587008,,,,
Embu,2015,2015-12-01,Lab confirmed,,583909,,,,,,,,,,,,,
Embu,2016,2016-01-01,Clinically confirmed,161,589986,,,,,,,,,272.887831236673,,,,
Embu,2016,2016-01-01,Lab confirmed,9,589986,,,,,,,,,15.2545992616774,,,,
Embu,2016,2016-02-01,Clinically confirmed,111,589986,,,,,,,,,188.140057560688,,,,
Embu,2016,2016-02-01,Lab confirmed,,589986,,,,,,,,,,,,,
Embu,2016,2016-03-01,Clinically confirmed,52,589986,,,,,,,,,88.137684623025,,,,
Embu,2016,2016-03-01,Lab confirmed,7,589986,,,,,,,,,11.864688314638,,,,
Embu,2016,2016-04-01,Clinically confirmed,25,589986,,,,,,,,,42.3738868379928,,,,
Embu,2016,2016-04-01,Lab confirmed,1,589986,,,,,,,,,1.69495547351971,,,,
Embu,2016,2016-05-01,Clinically confirmed,42,589986,,,,,,,,,71.1881298878279,,,,
Embu,2016,2016-05-01,Lab confirmed,,589986,,,,,,,,,,,,,
Embu,2016,2016-06-01,Clinically confirmed,40,589986,,,,,,,,,67.7982189407884,,,,
Embu,2016,2016-06-01,Lab confirmed,267,589986,,,,,,,,,452.553111429763,,,,
Embu,2016,2016-07-01,Clinically confirmed,49,589986,,,,,,,,,83.0528182024658,,,,
Embu,2016,2016-07-01,Lab confirmed,339,589986,,,,,,,,,574.589905523182,,,,
Embu,2016,2016-08-01,Clinically confirmed,80,589986,,,,,,,,,135.596437881577,,,,
Embu,2016,2016-08-01,Lab confirmed,281,589986,,,,,,,,,476.282488059039,,,,
Embu,2016,2016-09-01,Clinically confirmed,59,589986,,,,,,,,,100.002372937663,,,,
Embu,2016,2016-09-01,Lab confirmed,168,589986,,,,,,,,,284.752519551311,,,,
Embu,2016,2016-10-01,Clinically confirmed,95,589986,,,,,,,,,161.020769984373,,,,
Embu,2016,2016-10-01,Lab confirmed,369,589986,,,,,,,,,625.438569728773,,,,
Embu,2016,2016-11-01,Clinically confirmed,66,589986,,,,,,,,,111.867061252301,,,,
Embu,2016,2016-11-01,Lab confirmed,37,589986,,,,,,,,,62.7133525202293,,,,
Embu,2016,2016-12-01,Clinically confirmed,28,589986,,,,,,,,,47.4587532585519,,,,
Embu,2016,2016-12-01,Lab confirmed,43,589986,,,,,,,,,72.8830853613476,,,,
Embu,2017,2017-01-01,Clinically confirmed,58,596126,,,,,,,,,97.2948671925063,,,,
Embu,2017,2017-01-01,Lab confirmed,56,596126,,,,,,,,,93.939871772075,,,,
Embu,2017,2017-02-01,Clinically confirmed,78,596126,,,,,,,,,130.844821396819,,,,
Embu,2017,2017-02-01,Lab confirmed,157,596126,,,,,,,,,263.367140503853,,,,
Embu,2017,2017-03-01,Clinically confirmed,61,596126,,,,,,,,,102.327360323153,,,,
Embu,2017,2017-03-01,Lab confirmed,90,596126,,,,,,,,,150.974793919406,,,,
Embu,2017,2017-04-01,Clinically confirmed,34,596126,,,,,,,,,57.0349221473313,,,,
Embu,2017,2017-04-01,Lab confirmed,141,596126,,,,,,,,,236.527177140403,,,,
Embu,2017,2017-05-01,Clinically confirmed,71,596126,,,,,,,,,119.102337425309,,,,
Embu,2017,2017-05-01,Lab confirmed,63,596126,,,,,,,,,105.682355743584,,,,
Embu,2017,2017-06-01,Clinically confirmed,46,596126,,,,,,,,,77.1648946699188,,,,
Embu,2017,2017-06-01,Lab confirmed,62,596126,,,,,,,,,104.004858033369,,,,
Embu,2017,2017-07-01,Clinically confirmed,138,596126,,,,,,,,,231.494684009756,,,,
Embu,2017,2017-07-01,Lab confirmed,22,596126,,,,,,,,,36.9049496247438,,,,
Embu,2017,2017-08-01,Clinically confirmed,29,596126,,,,,,,,,48.6474335962532,,,,
Embu,2017,2017-08-01,Lab confirmed,276,596126,,,,,,,,,462.989368019513,,,,
Embu,2017,2017-09-01,Clinically confirmed,22,596126,,,,,,,,,36.9049496247438,,,,
Embu,2017,2017-09-01,Lab confirmed,56,596126,,,,,,,,,93.939871772075,,,,
Embu,2017,2017-10-01,Clinically confirmed,43,596126,,,,,,,,,72.1324015392719,,,,
Embu,2017,2017-10-01,Lab confirmed,121,596126,,,,,,,,,202.977222936091,,,,
Embu,2017,2017-11-01,Clinically confirmed,34,596126,,,,,,,,,57.0349221473313,,,,
Embu,2017,2017-11-01,Lab confirmed,101,596126,,,,,,,,,169.427268731778,,,,
Embu,2017,2017-12-01,Clinically confirmed,46,596126,,,,,,,,,77.1648946699188,,,,
Embu,2017,2017-12-01,Lab confirmed,47,596126,,,,,,,,,78.8423923801344,,,,
Embu,2018,2018-01-01,Clinically confirmed,63,602330,,,,,,,,,104.59382730397,,,,
Embu,2018,2018-01-01,Lab confirmed,277,602330,,,,,,,,,459.880796241263,,,,
Embu,2018,2018-02-01,Clinically confirmed,32,602330,,,,,,,,,53.1270233924925,,,,
Embu,2018,2018-02-01,Lab confirmed,324,602330,,,,,,,,,537.911111848986,,,,
Embu,2018,2018-03-01,Clinically confirmed,38,602330,,,,,,,,,63.0883402785848,,,,
Embu,2018,2018-03-01,Lab confirmed,327,602330,,,,,,,,,542.891770292033,,,,
Embu,2018,2018-04-01,Clinically confirmed,32,602330,,,,,,,,,53.1270233924925,,,,
Embu,2018,2018-04-01,Lab confirmed,342,602330,,,,,,,,,567.795062507264,,,,
Embu,2018,2018-05-01,Clinically confirmed,40,602330,,,,,,,,,66.4087792406156,,,,
Embu,2018,2018-05-01,Lab confirmed,153,602330,,,,,,,,,254.013580595355,,,,
Embu,2018,2018-06-01,Clinically confirmed,66,602330,,,,,,,,,109.574485747016,,,,
Embu,2018,2018-06-01,Lab confirmed,256,602330,,,,,,,,,425.01618713994,,,,
Embu,2018,2018-07-01,Clinically confirmed,35,602330,,,,,,,,,58.1076818355387,,,,
Embu,2018,2018-07-01,Lab confirmed,110,602330,,,,,,,,,182.624142911693,,,,
Embu,2018,2018-08-01,Clinically confirmed,34,602330,,,,,,,,,56.4474623545233,,,,
Embu,2018,2018-08-01,Lab confirmed,169,602330,,,,,,,,,280.577092291601,,,,
Embu,2018,2018-09-01,Clinically confirmed,59,602330,,,,,,,,,97.952949379908,,,,
Embu,2018,2018-09-01,Lab confirmed,225,602330,,,,,,,,,373.549383228463,,,,
Embu,2018,2018-10-01,Clinically confirmed,35,602330,,,,,,,,,58.1076818355387,,,,
Embu,2018,2018-10-01,Lab confirmed,174,602330,,,,,,,,,288.878189696678,,,,
Embu,2018,2018-11-01,Clinically confirmed,43,602330,,,,,,,,,71.3894376836618,,,,
Embu,2018,2018-11-01,Lab confirmed,152,602330,,,,,,,,,252.353361114339,,,,
Embu,2018,2018-12-01,Clinically confirmed,33,602330,,,,,,,,,54.7872428735079,,,,
Embu,2018,2018-12-01,Lab confirmed,131,602330,,,,,,,,,217.488752013016,,,,
Embu,2019,2019-01-01,Clinically confirmed,130,608599,,,,,,,,,213.605346048876,,,,
Embu,2019,2019-01-01,Lab confirmed,283,608599,,,,,,,,,465.002407167938,,,,
Embu,2019,2019-02-01,Clinically confirmed,113,608599,,,,,,,,,185.672339257869,,,,
Embu,2019,2019-02-01,Lab confirmed,195,608599,,,,,,,,,320.408019073314,,,,
Embu,2019,2019-03-01,Clinically confirmed,122,608599,,,,,,,,,200.460401676638,,,,
Embu,2019,2019-03-01,Lab confirmed,213,608599,,,,,,,,,349.984143910851,,,,
Embu,2019,2019-04-01,Clinically confirmed,92,608599,,,,,,,,,151.166860280743,,,,
Embu,2019,2019-04-01,Lab confirmed,241,608599,,,,,,,,,395.991449213686,,,,
Embu,2019,2019-05-01,Clinically confirmed,104,608599,,,,,,,,,170.884276839101,,,,
Embu,2019,2019-05-01,Lab confirmed,216,608599,,,,,,,,,354.913498050441,,,,
Embu,2019,2019-06-01,Clinically confirmed,104,608599,,,,,,,,,170.884276839101,,,,
Embu,2019,2019-06-01,Lab confirmed,200,608599,,,,,,,,,328.623609305963,,,,
Embu,2019,2019-07-01,Clinically confirmed,130,608599,,,,,,,,,213.605346048876,,,,
Embu,2019,2019-07-01,Lab confirmed,279,608599,,,,,,,,,458.429934981819,,,,
Embu,2019,2019-08-01,Clinically confirmed,109,608599,,,,,,,,,179.09986707175,,,,
Embu,2019,2019-08-01,Lab confirmed,225,608599,,,,,,,,,369.701560469209,,,,
Embu,2019,2019-09-01,Clinically confirmed,124,608599,,,,,,,,,203.746637769697,,,,
Embu,2019,2019-09-01,Lab confirmed,232,608599,,,,,,,,,381.203386794918,,,,
Embu,2019,2019-10-01,Clinically confirmed,99,608599,,,,,,,,,162.668686606452,,,,
Embu,2019,2019-10-01,Lab confirmed,168,608599,,,,,,,,,276.043831817009,,,,
Embu,2019,2019-11-01,Clinically confirmed,96,608599,,,,,,,,,157.739332466862,,,,
Embu,2019,2019-11-01,Lab confirmed,157,608599,,,,,,,,,257.969533305181,,,,
Embu,2019,2019-12-01,Clinically confirmed,65,608599,,,,,,,,,106.802673024438,,,,
Embu,2019,2019-12-01,Lab confirmed,197,608599,,,,,,,,,323.694255166374,,,,
Embu,2020,2020-01-01,Clinically confirmed,164,629000,,,,,,,,,260.731319554849,,,,
Embu,2020,2020-01-01,Lab confirmed,266,629000,,,,,,,,,422.893481717011,,,,
Embu,2020,2020-02-01,Clinically confirmed,145,629000,,,,,,,,,230.524642289348,,,,
Embu,2020,2020-02-01,Lab confirmed,314,629000,,,,,,,,,499.205087440382,,,,
Embu,2020,2020-03-01,Clinically confirmed,128,629000,,,,,,,,,203.497615262321,,,,
Embu,2020,2020-03-01,Lab confirmed,236,629000,,,,,,,,,375.198728139905,,,,
Embu,2020,2020-04-01,Clinically confirmed,120,629000,,,,,,,,,190.779014308426,,,,
Embu,2020,2020-04-01,Lab confirmed,250,629000,,,,,,,,,397.456279809221,,,,
Embu,2020,2020-05-01,Clinically confirmed,212,629000,,,,,,,,,337.042925278219,,,,
Embu,2020,2020-05-01,Lab confirmed,303,629000,,,,,,,,,481.717011128776,,,,
Embu,2020,2020-06-01,Clinically confirmed,186,629000,,,,,,,,,295.70747217806,,,,
Embu,2020,2020-06-01,Lab confirmed,515,629000,,,,,,,,,818.759936406995,,,,
Embu,2020,2020-07-01,Clinically confirmed,44,629000,1,,,,138415,269133,45246,228,69.9523052464229,7.2246505075317,,,
Embu,2020,2020-07-01,Lab confirmed,469,629000,,,,,,,,,745.627980922099,,,,
Embu,2020,2020-08-01,Clinically confirmed,140,629000,,,,,,,,,222.575516693164,,,,
Embu,2020,2020-08-01,Lab confirmed,381,629000,,,,,,,,,605.723370429253,,,,
Embu,2020,2020-09-01,Clinically confirmed,117,629000,,,,,,,,,186.009538950715,,,,
Embu,2020,2020-09-01,Lab confirmed,275,629000,,,,,,,,,437.201907790143,,,,
Embu,2020,2020-10-01,Clinically confirmed,60,629000,1,,,,138415,269133,45246,228,95.389507154213,7.2246505075317,,,
Embu,2020,2020-10-01,Lab confirmed,669,629000,,,,,,,,,1063.59300476948,,,,
Embu,2020,2020-11-01,Clinically confirmed,76,629000,,,,,,,,,120.826709062003,,,,
Embu,2020,2020-11-01,Lab confirmed,649,629000,,,,,,,,,1031.79650238474,,,,
Embu,2020,2020-12-01,Clinically confirmed,37,629000,,,,,,,,,58.8235294117647,,,,
Embu,2020,2020-12-01,Lab confirmed,620,629000,,,,,,,,,985.691573926868,,,,
Embu,2021,2021-01-01,Clinically confirmed,55,635000,,,,,,,,,86.6141732283465,,,,
Embu,2021,2021-01-01,Lab confirmed,560,635000,,,,,,,,,881.889763779528,,,,
Embu,2021,2021-02-01,Clinically confirmed,61,635000,,,,,,,,,96.0629921259843,,,,
Embu,2021,2021-02-01,Lab confirmed,712,635000,,,,,,,,,1121.25984251968,,,,
Embu,2021,2021-03-01,Clinically confirmed,74,635000,,,,,,,,,116.535433070866,,,,
Embu,2021,2021-03-01,Lab confirmed,734,635000,,,,,,,,,1155.90551181102,,,,
Embu,2021,2021-04-01,Clinically confirmed,55,635000,,,,,,,,,86.6141732283465,,,,
Embu,2021,2021-04-01,Lab confirmed,559,635000,,,,,,,,,880.314960629921,,,,
Embu,2021,2021-05-01,Clinically confirmed,65,635000,,,,,,,,,102.362204724409,,,,
Embu,2021,2021-05-01,Lab confirmed,536,635000,,,,,,,,,844.094488188977,,,,
Embu,2021,2021-06-01,Clinically confirmed,35,635000,,,,,,,,,55.1181102362205,,,,
Embu,2021,2021-06-01,Lab confirmed,773,635000,,,,,,,,,1217.32283464567,,,,
Embu,2021,2021-07-01,Clinically confirmed,36,635000,,,,,,,,,56.6929133858268,,,,
Embu,2021,2021-07-01,Lab confirmed,475,635000,,,,,,,,,748.031496062992,,,,
Embu,2021,2021-08-01,Clinically confirmed,100,635000,,,,,,,,,157.48031496063,,,,
Embu,2021,2021-08-01,Lab confirmed,853,635000,,,,,,,,,1343.30708661417,,,,
Embu,2021,2021-09-01,Clinically confirmed,30,635000,,,,,,,,,47.244094488189,,,,
Embu,2021,2021-09-01,Lab confirmed,724,635000,,,,,,,,,1140.15748031496,,,,
Embu,2021,2021-10-01,Clinically confirmed,81,635000,,,,,,,,,127.55905511811,,,,
Embu,2021,2021-10-01,Lab confirmed,716,635000,,,,,,,,,1127.55905511811,,,,
Embu,2021,2021-11-01,Clinically confirmed,110,635000,,,,,,,,,173.228346456693,,,,
Embu,2021,2021-11-01,Lab confirmed,348,635000,,,,,,,,,548.031496062992,,,,
Embu,2021,2021-12-01,Clinically confirmed,46,635000,,,,,,,,,72.4409448818898,,,,
Embu,2021,2021-12-01,Lab confirmed,684,635000,,,,,,,,,1077.16535433071,,,,
Embu,2022,2022-01-01,Clinically confirmed,33,642000,,,,,,,,,51.4018691588785,,,,
Embu,2022,2022-01-01,Lab confirmed,403,642000,,,,,,,,,627.725856697819,,,,
Embu,2022,2022-02-01,Clinically confirmed,71,642000,,,,,,,,,110.591900311526,,,,
Embu,2022,2022-02-01,Lab confirmed,422,642000,,,,,,,,,657.320872274143,,,,
Embu,2022,2022-03-01,Clinically confirmed,48,642000,,,,,,,,,74.7663551401869,,,,
Embu,2022,2022-03-01,Lab confirmed,484,642000,,,,,,,,,753.894080996885,,,,
Embu,2022,2022-04-01,Clinically confirmed,66,642000,,,,,,,,,102.803738317757,,,,
Embu,2022,2022-04-01,Lab confirmed,471,642000,,,,,,,,,733.644859813084,,,,
Embu,2022,2022-05-01,Clinically confirmed,128,642000,,,,,,,,,199.376947040498,,,,
Embu,2022,2022-05-01,Lab confirmed,638,642000,,,,,,,,,993.769470404984,,,,
Embu,2022,2022-06-01,Clinically confirmed,73,642000,,,,,,,,,113.707165109034,,,,
Embu,2022,2022-06-01,Lab confirmed,654,642000,,,,,,,,,1018.69158878505,,,,
Embu,2022,2022-07-01,Clinically confirmed,76,642000,,,,,,,,,118.380062305296,,,,
Embu,2022,2022-07-01,Lab confirmed,603,642000,,,,,,,,,939.252336448598,,,,
Embu,2022,2022-08-01,Clinically confirmed,61,642000,1,,,,138415,269133,45246,228,95.0155763239876,7.2246505075317,,,
Embu,2022,2022-08-01,Lab confirmed,523,642000,,,,,,,,,814.641744548287,,,,
Embu,2022,2022-09-01,Clinically confirmed,39,642000,,,,,,,,,60.7476635514019,,,,
Embu,2022,2022-09-01,Lab confirmed,425,642000,,,,,,,,,661.993769470405,,,,
Embu,2022,2022-10-01,Clinically confirmed,79,642000,,,,,,,,,123.052959501558,,,,
Embu,2022,2022-10-01,Lab confirmed,337,642000,,,,,,,,,524.922118380062,,,,
Embu,2022,2022-11-01,Clinically confirmed,55,642000,,,,,,,,,85.6697819314642,,,,
Embu,2022,2022-11-01,Lab confirmed,402,642000,,,,,,,,,626.168224299065,,,,
Embu,2022,2022-12-01,Clinically confirmed,63,642000,,,,,,,,,98.1308411214953,,,,
Embu,2022,2022-12-01,Lab confirmed,454,642000,,,,,,,,,707.165109034268,,,,
Garissa,2014,2014-01-01,Clinically confirmed,47,743978,,,,,,,,,63.1739110565097,,,,
Garissa,2014,2014-01-01,Lab confirmed,,743978,,,,,,,,,,,,,
Garissa,2014,2014-02-01,Clinically confirmed,57,743978,,,,,,,,,76.6151687281076,,,,
Garissa,2014,2014-02-01,Lab confirmed,,743978,,,,,,,,,,,,,
Garissa,2014,2014-03-01,Clinically confirmed,38,743978,,,,,,,,,51.0767791520717,,,,
Garissa,2014,2014-03-01,Lab confirmed,,743978,,,,,,,,,,,,,
Garissa,2014,2014-04-01,Clinically confirmed,37,743978,,,,,,,,,49.7326533849119,,,,
Garissa,2014,2014-04-01,Lab confirmed,,743978,,,,,,,,,,,,,
Garissa,2014,2014-05-01,Clinically confirmed,61,743978,,,,,,,,,81.9916717967467,,,,
Garissa,2014,2014-05-01,Lab confirmed,,743978,,,,,,,,,,,,,
Garissa,2014,2014-06-01,Clinically confirmed,135,743978,,,,,,,,,181.456978566571,,,,
Garissa,2014,2014-06-01,Lab confirmed,,743978,,,,,,,,,,,,,
Garissa,2014,2014-07-01,Clinically confirmed,130,743978,,,,,,,,,174.736349730772,,,,
Garissa,2014,2014-07-01,Lab confirmed,,743978,,,,,,,,,,,,,
Garissa,2014,2014-08-01,Clinically confirmed,64,743978,,,,,,,,,86.024049098226,,,,
Garissa,2014,2014-08-01,Lab confirmed,,743978,,,,,,,,,,,,,
Garissa,2014,2014-09-01,Clinically confirmed,81,743978,,,,,,,,,108.874187139942,,,,
Garissa,2014,2014-09-01,Lab confirmed,,743978,,,,,,,,,,,,,
Garissa,2014,2014-10-01,Clinically confirmed,75,743978,,,,,,,,,100.809432536984,,,,
Garissa,2014,2014-10-01,Lab confirmed,,743978,,,,,,,,,,,,,
Garissa,2014,2014-11-01,Clinically confirmed,97,743978,,,,,,,,,130.380199414499,,,,
Garissa,2014,2014-11-01,Lab confirmed,,743978,,,,,,,,,,,,,
Garissa,2014,2014-12-01,Clinically confirmed,82,743978,,,,,,,,,110.218312907102,,,,
Garissa,2014,2014-12-01,Lab confirmed,,743978,,,,,,,,,,,,,
Garissa,2015,2015-01-01,Clinically confirmed,79,762507,,,,,,,,,103.605606243615,,,,
Garissa,2015,2015-01-01,Lab confirmed,40,762507,,,,,,,,,52.4585348068936,,,,
Garissa,2015,2015-02-01,Clinically confirmed,53,762507,,,,,,,,,69.507558619134,,,,
Garissa,2015,2015-02-01,Lab confirmed,70,762507,,,,,,,,,91.8024359120638,,,,
Garissa,2015,2015-03-01,Clinically confirmed,105,762507,,,,,,,,,137.703653868096,,,,
Garissa,2015,2015-03-01,Lab confirmed,97,762507,,1,,,1420691,3857292,2746577,816057,127.211946906717,,1.22540459796313,,
Garissa,2015,2015-04-01,Clinically confirmed,109,762507,,,,,,,,,142.949507348785,,,,
Garissa,2015,2015-04-01,Lab confirmed,74,762507,,,,,,,,,97.0482893927531,,,,
Garissa,2015,2015-05-01,Clinically confirmed,75,762507,,,,,,,,,98.3597527629255,,,,
Garissa,2015,2015-05-01,Lab confirmed,72,762507,,,,,,,,,94.4253626524084,,,,
Garissa,2015,2015-06-01,Clinically confirmed,91,762507,,,,,,,,,119.343166685683,,,,
Garissa,2015,2015-06-01,Lab confirmed,191,762507,,,,,,,,,250.489503702917,,,,
Garissa,2015,2015-07-01,Clinically confirmed,162,762507,,,,,,,,,212.457065967919,,,,
Garissa,2015,2015-07-01,Lab confirmed,152,762507,,,,,,,,,199.342432266196,,,,
Garissa,2015,2015-08-01,Clinically confirmed,104,762507,,,,,,,,,136.392190497923,,,,
Garissa,2015,2015-08-01,Lab confirmed,283,762507,,,,,,,,,371.144133758772,,,,
Garissa,2015,2015-09-01,Clinically confirmed,171,762507,,,,,,,,,224.26023629947,,,,
Garissa,2015,2015-09-01,Lab confirmed,420,762507,,,,,,,,,550.814615472383,,,,
Garissa,2015,2015-10-01,Clinically confirmed,153,762507,,,,,,,,,200.653895636368,,,,
Garissa,2015,2015-10-01,Lab confirmed,783,762507,,,,,,,,,1026.87581884494,,,,
Garissa,2015,2015-11-01,Clinically confirmed,241,762507,,,,,,,,,316.062672211534,,,,
Garissa,2015,2015-11-01,Lab confirmed,629,762507,,,,,,,,,824.910459838402,,,,
Garissa,2015,2015-12-01,Clinically confirmed,27,762507,,,,,,,,,35.4095109946532,,,,
Garissa,2015,2015-12-01,Lab confirmed,737,762507,,,1,1,1420691,3857292,2746577,816057,966.548503817014,,,0.259249234955508,0.364089555836228
Garissa,2016,2016-01-01,Clinically confirmed,147,781497,,,,,,,,,188.100530136392,,,,
Garissa,2016,2016-01-01,Lab confirmed,960,781497,,,,,,,,,1228.41162538052,,,,
Garissa,2016,2016-02-01,Clinically confirmed,99,781497,,,,,,,,,126.679948867366,,,,
Garissa,2016,2016-02-01,Lab confirmed,1046,781497,,,,,,,,,1338.45683348752,,,,
Garissa,2016,2016-03-01,Clinically confirmed,55,781497,,,,,,,,,70.3777493707589,,,,
Garissa,2016,2016-03-01,Lab confirmed,840,781497,,,,,,,,,1074.86017220795,,,,
Garissa,2016,2016-04-01,Clinically confirmed,62,781497,,,,,,,,,79.3349174724919,,,,
Garissa,2016,2016-04-01,Lab confirmed,802,781497,,,,,,,,,1026.23554536998,,,,
Garissa,2016,2016-05-01,Clinically confirmed,65,781497,,,,,,,,,83.173703801806,,,,
Garissa,2016,2016-05-01,Lab confirmed,491,781497,,,,,,,,,628.281362564412,,,,
Garissa,2016,2016-06-01,Clinically confirmed,96,781497,,,,,,,,,122.841162538052,,,,
Garissa,2016,2016-06-01,Lab confirmed,823,781497,,,,,,,,,1053.10704967517,,,,
Garissa,2016,2016-07-01,Clinically confirmed,76,781497,,,,,,,,,97.2492536759578,,,,
Garissa,2016,2016-07-01,Lab confirmed,861,781497,,,,,,,,,1101.73167651315,,,,
Garissa,2016,2016-08-01,Clinically confirmed,82,781497,,,,,,,,,104.926826334586,,,,
Garissa,2016,2016-08-01,Lab confirmed,1018,781497,,,,,,,,,1302.62816108059,,,,
Garissa,2016,2016-09-01,Clinically confirmed,67,781497,,,,,,,,,85.7328946880154,,,,
Garissa,2016,2016-09-01,Lab confirmed,1057,781497,,,,,,,,,1352.53238336168,,,,
Garissa,2016,2016-10-01,Clinically confirmed,194,781497,,,,,,,,,248.241515962313,,,,
Garissa,2016,2016-10-01,Lab confirmed,671,781497,,,,,,,,,858.608542323259,,,,
Garissa,2016,2016-11-01,Clinically confirmed,154,781497,,,,,,,,,197.057698238125,,,,
Garissa,2016,2016-11-01,Lab confirmed,941,781497,,,,,,,,,1204.09931196153,,,,
Garissa,2016,2016-12-01,Clinically confirmed,90,781497,,,,,,,,,115.163589879424,,,,
Garissa,2016,2016-12-01,Lab confirmed,423,781497,,,,,,,,,541.268872433292,,,,
Garissa,2017,2017-01-01,Clinically confirmed,175,800960,,,,,,,,,218.487814622453,,,,
Garissa,2017,2017-01-01,Lab confirmed,943,800960,,,,,,,,,1177.33719536556,,,,
Garissa,2017,2017-02-01,Clinically confirmed,160,800960,,,,,,,,,199.760287654814,,,,
Garissa,2017,2017-02-01,Lab confirmed,981,800960,,,,,,,,,1224.78026368358,,,,
Garissa,2017,2017-03-01,Clinically confirmed,108,800960,,,,,,,,,134.838194167,,,,
Garissa,2017,2017-03-01,Lab confirmed,986,800960,,,,,,,,,1231.02277267279,,,,
Garissa,2017,2017-04-01,Clinically confirmed,85,800960,,,,,,,,,106.12265281662,,,,
Garissa,2017,2017-04-01,Lab confirmed,1058,800960,,,,,,,,,1320.91490211746,,,,
Garissa,2017,2017-05-01,Clinically confirmed,149,800960,,,,,,,,,186.026767878546,,,,
Garissa,2017,2017-05-01,Lab confirmed,1273,800960,,,,,,,,,1589.34278865362,,,,
Garissa,2017,2017-06-01,Clinically confirmed,65,800960,,,,,,,,,81.1526168597683,,,,
Garissa,2017,2017-06-01,Lab confirmed,884,800960,,,,,,,,,1103.67558929285,,,,
Garissa,2017,2017-07-01,Clinically confirmed,72,800960,,,,,,,,,89.8921294446664,,,,
Garissa,2017,2017-07-01,Lab confirmed,712,800960,,,,,,,,,888.933280063923,,,,
Garissa,2017,2017-08-01,Clinically confirmed,66,800960,,,,,,,,,82.4011186576109,,,,
