periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Brucellosis,MOH 705A Rev 2020_ Rift valley fever,MOH 705A Rev 2020_ Suspected anthrax,MOH 706_Brucella
201902,Feb-19,201902,,kphDeKClFch,Turkana County,KE_County_23,,183,,,1078
201902,Feb-19,201902,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,669,,,2136
201902,Feb-19,201902,,sANMZ3lpqGs,Vihiga County,KE_County_38,,103,,,206
201902,Feb-19,201902,,CeLsrJOH0g9,Wajir County,KE_County_8,,49,,,281
201902,Feb-19,201902,,XWALbfAPa6n,West Pokot County,KE_County_24,,387,,,1339
201903,Mar-19,201903,,vvOK1BxTbet,Baringo County,KE_County_30,,403,,,1224
201903,Mar-19,201903,,HMNARUV2CW4,Bomet County,KE_County_36,,207,,,1019
201903,Mar-19,201903,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,721,,,3175
201903,Mar-19,201903,,Tvf1zgVZ0K4,Busia County,KE_County_40,,129,,,464
201903,Mar-19,201903,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,589,,,2136
201903,Mar-19,201903,,PFu8alU2KWG,Embu County,KE_County_14,,122,,,213
201903,Mar-19,201903,,uyOrcHZBpW0,Garissa County,KE_County_7,,137,,,1314
201903,Mar-19,201903,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,79,,,472
201903,Mar-19,201903,,bzOfj0iwfDH,Isiolo County,KE_County_11,,149,,,226
201903,Mar-19,201903,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,291,,,1182
201903,Mar-19,201903,,BjC1xL40gHo,Kakamega County,KE_County_37,,248,,,1068
201903,Mar-19,201903,,ihZsJ8alvtb,Kericho County,KE_County_35,,633,,,2202
201903,Mar-19,201903,,qKzosKQPl6G,Kiambu County,KE_County_22,,45,,,837
201903,Mar-19,201903,,nrI2khZx3d0,Kilifi County,KE_County_3,,,,,40
201903,Mar-19,201903,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,10,,,111
201903,Mar-19,201903,,sPkRcDvhGWA,Kisii County,KE_County_45,,638,,,3073
201903,Mar-19,201903,,tAbBVBbueqD,Kisumu County,KE_County_42,,67,,,762
201903,Mar-19,201903,,j8o6iO4Njsi,Kitui County,KE_County_15,,175,,,1362
201903,Mar-19,201903,,N7YETT3A9r1,Kwale County,KE_County_2,,24,,,58
201903,Mar-19,201903,,xuFdFy6t9AH,Laikipia County,KE_County_31,,90,,,380
201903,Mar-19,201903,,NjWSbQTwys4,Lamu County,KE_County_5,,,,,
201903,Mar-19,201903,,yhCUgGcCcOo,Machakos County,KE_County_16,,102,,,424
201903,Mar-19,201903,,BoDytkJQ4Qi,Makueni County,KE_County_17,,32,,,314
201903,Mar-19,201903,,R6f9znhg37c,Mandera County,KE_County_9,,84,,,341
201903,Mar-19,201903,,Eey8fT4Im3y,Marsabit County,KE_County_10,,228,,,472
201903,Mar-19,201903,,Y52XNJ50hYb,Meru County,KE_County_12,,31,,,664
201903,Mar-19,201903,,fVra3Pwta0Q,Migori County,KE_County_44,,237,,,1573
201903,Mar-19,201903,,wsBsC6gjHvn,Mombasa County,KE_County_1,,7,,,57
201903,Mar-19,201903,,ahwTMNAJvrL,Muranga County,KE_County_21,,11,,,96
201903,Mar-19,201903,,jkG3zaihdSs,Nairobi County,KE_County_47,,219,,,943
201903,Mar-19,201903,,ob6SxuRcqU4,Nakuru County,KE_County_32,,744,,,3670
201903,Mar-19,201903,,t0J75eHKxz5,Nandi County,KE_County_29,,1640,,,4060
201903,Mar-19,201903,,kqJ83J2D72s,Narok County,KE_County_33,,802,,,2725
201903,Mar-19,201903,,uepLTG8wGWJ,Nyamira County,KE_County_46,,161,,,1217
201903,Mar-19,201903,,mYZacFNIB3h,Nyandarua County,KE_County_18,,160,,,812
201903,Mar-19,201903,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,,,146
201903,Mar-19,201903,,o36zCRjSd4G,Samburu County,KE_County_25,,89,,,530
201903,Mar-19,201903,,u4t9H8XyU9P,Siaya County,KE_County_41,,66,,,403
201903,Mar-19,201903,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,15,,,222
201903,Mar-19,201903,,JsH2bnvNt2d,Tana River County,KE_County_4,,20,,,44
201903,Mar-19,201903,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,95,,,637
201903,Mar-19,201903,,mThvosEflAU,Trans Nzoia County,KE_County_26,,556,,,2980
201903,Mar-19,201903,,kphDeKClFch,Turkana County,KE_County_23,,322,,,841
201903,Mar-19,201903,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,788,,,2239
201903,Mar-19,201903,,sANMZ3lpqGs,Vihiga County,KE_County_38,,133,,,281
201903,Mar-19,201903,,CeLsrJOH0g9,Wajir County,KE_County_8,,59,,,407
201903,Mar-19,201903,,XWALbfAPa6n,West Pokot County,KE_County_24,,401,,,1966
201904,Apr-19,201904,,vvOK1BxTbet,Baringo County,KE_County_30,,321,,,1509
201904,Apr-19,201904,,HMNARUV2CW4,Bomet County,KE_County_36,,186,,,820
201904,Apr-19,201904,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,622,,,2989
201904,Apr-19,201904,,Tvf1zgVZ0K4,Busia County,KE_County_40,,65,,,490
201904,Apr-19,201904,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,458,,,1625
201904,Apr-19,201904,,PFu8alU2KWG,Embu County,KE_County_14,,92,,,241
201904,Apr-19,201904,,uyOrcHZBpW0,Garissa County,KE_County_7,,62,,,1072
201904,Apr-19,201904,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,82,,,407
201904,Apr-19,201904,,bzOfj0iwfDH,Isiolo County,KE_County_11,,167,,,584
201904,Apr-19,201904,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,237,,,1085
201904,Apr-19,201904,,BjC1xL40gHo,Kakamega County,KE_County_37,,242,,,890
201904,Apr-19,201904,,ihZsJ8alvtb,Kericho County,KE_County_35,,633,,,2105
201904,Apr-19,201904,,qKzosKQPl6G,Kiambu County,KE_County_22,,63,,,672
201904,Apr-19,201904,,nrI2khZx3d0,Kilifi County,KE_County_3,,,,,36
201904,Apr-19,201904,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,13,,,206
201904,Apr-19,201904,,sPkRcDvhGWA,Kisii County,KE_County_45,,1263,,,2566
201904,Apr-19,201904,,tAbBVBbueqD,Kisumu County,KE_County_42,,73,,,886
201904,Apr-19,201904,,j8o6iO4Njsi,Kitui County,KE_County_15,,142,,,1290
201904,Apr-19,201904,,N7YETT3A9r1,Kwale County,KE_County_2,,24,,,28
201904,Apr-19,201904,,xuFdFy6t9AH,Laikipia County,KE_County_31,,56,,,484
201904,Apr-19,201904,,NjWSbQTwys4,Lamu County,KE_County_5,,,,,
201904,Apr-19,201904,,yhCUgGcCcOo,Machakos County,KE_County_16,,75,,,368
201904,Apr-19,201904,,BoDytkJQ4Qi,Makueni County,KE_County_17,,72,,,397
201904,Apr-19,201904,,R6f9znhg37c,Mandera County,KE_County_9,,208,,,427
201904,Apr-19,201904,,Eey8fT4Im3y,Marsabit County,KE_County_10,,257,,,595
201904,Apr-19,201904,,Y52XNJ50hYb,Meru County,KE_County_12,,46,,,391
201904,Apr-19,201904,,fVra3Pwta0Q,Migori County,KE_County_44,,329,,,1527
201904,Apr-19,201904,,wsBsC6gjHvn,Mombasa County,KE_County_1,,1,,,102
201904,Apr-19,201904,,ahwTMNAJvrL,Muranga County,KE_County_21,,7,,,111
201904,Apr-19,201904,,jkG3zaihdSs,Nairobi County,KE_County_47,,218,,,840
201904,Apr-19,201904,,ob6SxuRcqU4,Nakuru County,KE_County_32,,688,,,3120
201904,Apr-19,201904,,t0J75eHKxz5,Nandi County,KE_County_29,,1429,,,4268
201904,Apr-19,201904,,kqJ83J2D72s,Narok County,KE_County_33,,936,,,2283
201904,Apr-19,201904,,uepLTG8wGWJ,Nyamira County,KE_County_46,,180,,,764
201904,Apr-19,201904,,mYZacFNIB3h,Nyandarua County,KE_County_18,,155,,,853
201904,Apr-19,201904,,ptWVfaCIdVx,Nyeri County,KE_County_19,,5,,,114
201904,Apr-19,201904,,o36zCRjSd4G,Samburu County,KE_County_25,,72,,,511
201904,Apr-19,201904,,u4t9H8XyU9P,Siaya County,KE_County_41,,21,,,501
201904,Apr-19,201904,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,19,,,202
201904,Apr-19,201904,,JsH2bnvNt2d,Tana River County,KE_County_4,,19,,,27
201904,Apr-19,201904,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,73,,,494
201904,Apr-19,201904,,mThvosEflAU,Trans Nzoia County,KE_County_26,,496,,,2499
201904,Apr-19,201904,,kphDeKClFch,Turkana County,KE_County_23,,192,,,610
201904,Apr-19,201904,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,661,,,2544
201904,Apr-19,201904,,sANMZ3lpqGs,Vihiga County,KE_County_38,,1238,,,447
201904,Apr-19,201904,,CeLsrJOH0g9,Wajir County,KE_County_8,,26,,,451
201904,Apr-19,201904,,XWALbfAPa6n,West Pokot County,KE_County_24,,268,,,1637
201905,May-19,201905,,vvOK1BxTbet,Baringo County,KE_County_30,,376,,,678
201905,May-19,201905,,HMNARUV2CW4,Bomet County,KE_County_36,,141,,,1015
201905,May-19,201905,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,615,,,2750
201905,May-19,201905,,Tvf1zgVZ0K4,Busia County,KE_County_40,,145,,,1011
201905,May-19,201905,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,943,,,1621
201905,May-19,201905,,PFu8alU2KWG,Embu County,KE_County_14,,104,,,216
201905,May-19,201905,,uyOrcHZBpW0,Garissa County,KE_County_7,,95,,,726
201905,May-19,201905,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,122,,,460
201905,May-19,201905,,bzOfj0iwfDH,Isiolo County,KE_County_11,,125,,,235
201905,May-19,201905,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,201,,,1300
201905,May-19,201905,,BjC1xL40gHo,Kakamega County,KE_County_37,,204,,,1031
201905,May-19,201905,,ihZsJ8alvtb,Kericho County,KE_County_35,,490,,,1689
201905,May-19,201905,,qKzosKQPl6G,Kiambu County,KE_County_22,,44,,,701
201905,May-19,201905,,nrI2khZx3d0,Kilifi County,KE_County_3,,,,,30
201905,May-19,201905,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,14,,,53
201905,May-19,201905,,sPkRcDvhGWA,Kisii County,KE_County_45,,777,,,2568
201905,May-19,201905,,tAbBVBbueqD,Kisumu County,KE_County_42,,61,,,648
201905,May-19,201905,,j8o6iO4Njsi,Kitui County,KE_County_15,,211,,,1537
201905,May-19,201905,,N7YETT3A9r1,Kwale County,KE_County_2,,14,,,1
201905,May-19,201905,,xuFdFy6t9AH,Laikipia County,KE_County_31,,69,,,431
201905,May-19,201905,,NjWSbQTwys4,Lamu County,KE_County_5,,,,,3
201905,May-19,201905,,yhCUgGcCcOo,Machakos County,KE_County_16,,241,,,484
201905,May-19,201905,,BoDytkJQ4Qi,Makueni County,KE_County_17,,31,,,427
201905,May-19,201905,,R6f9znhg37c,Mandera County,KE_County_9,,55,,,373
201905,May-19,201905,,Eey8fT4Im3y,Marsabit County,KE_County_10,,230,,,613
201905,May-19,201905,,Y52XNJ50hYb,Meru County,KE_County_12,,56,,,520
201905,May-19,201905,,fVra3Pwta0Q,Migori County,KE_County_44,,309,,,1834
201905,May-19,201905,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2,,,43
201905,May-19,201905,,ahwTMNAJvrL,Muranga County,KE_County_21,,5,,,66
201905,May-19,201905,,jkG3zaihdSs,Nairobi County,KE_County_47,,245,,,1190
201905,May-19,201905,,ob6SxuRcqU4,Nakuru County,KE_County_32,,921,,,3674
201905,May-19,201905,,t0J75eHKxz5,Nandi County,KE_County_29,,1352,,,4692
201905,May-19,201905,,kqJ83J2D72s,Narok County,KE_County_33,,731,,,2555
201905,May-19,201905,,uepLTG8wGWJ,Nyamira County,KE_County_46,,216,,,1155
201905,May-19,201905,,mYZacFNIB3h,Nyandarua County,KE_County_18,,145,,,788
201905,May-19,201905,,ptWVfaCIdVx,Nyeri County,KE_County_19,,12,,,156
201905,May-19,201905,,o36zCRjSd4G,Samburu County,KE_County_25,,89,,,326
201905,May-19,201905,,u4t9H8XyU9P,Siaya County,KE_County_41,,56,,,314
201905,May-19,201905,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,42,,,159
201905,May-19,201905,,JsH2bnvNt2d,Tana River County,KE_County_4,,16,,,100
201905,May-19,201905,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,100,,,634
201905,May-19,201905,,mThvosEflAU,Trans Nzoia County,KE_County_26,,639,,,2436
201905,May-19,201905,,kphDeKClFch,Turkana County,KE_County_23,,209,,,591
201905,May-19,201905,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,649,,,2284
201905,May-19,201905,,sANMZ3lpqGs,Vihiga County,KE_County_38,,66,,,435
201905,May-19,201905,,CeLsrJOH0g9,Wajir County,KE_County_8,,34,,,413
201905,May-19,201905,,XWALbfAPa6n,West Pokot County,KE_County_24,,381,,,1502
201906,Jun-19,201906,,vvOK1BxTbet,Baringo County,KE_County_30,,277,,,669
201906,Jun-19,201906,,HMNARUV2CW4,Bomet County,KE_County_36,,121,,,1194
201906,Jun-19,201906,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,615,,,2673
201906,Jun-19,201906,,Tvf1zgVZ0K4,Busia County,KE_County_40,,94,,,628
201906,Jun-19,201906,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,496,,,1450
201906,Jun-19,201906,,PFu8alU2KWG,Embu County,KE_County_14,,104,,,200
201906,Jun-19,201906,,uyOrcHZBpW0,Garissa County,KE_County_7,,95,,,1337
201906,Jun-19,201906,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,144,,,642
201906,Jun-19,201906,,bzOfj0iwfDH,Isiolo County,KE_County_11,,200,,,739
201906,Jun-19,201906,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,189,,,1234
201906,Jun-19,201906,,BjC1xL40gHo,Kakamega County,KE_County_37,,193,,,889
201906,Jun-19,201906,,ihZsJ8alvtb,Kericho County,KE_County_35,,533,,,2319
201906,Jun-19,201906,,qKzosKQPl6G,Kiambu County,KE_County_22,,207,,,652
201906,Jun-19,201906,,nrI2khZx3d0,Kilifi County,KE_County_3,,,,,53
201906,Jun-19,201906,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,4,,,74
201906,Jun-19,201906,,sPkRcDvhGWA,Kisii County,KE_County_45,,724,,,2852
201906,Jun-19,201906,,tAbBVBbueqD,Kisumu County,KE_County_42,,56,,,779
201906,Jun-19,201906,,j8o6iO4Njsi,Kitui County,KE_County_15,,164,,,1088
201906,Jun-19,201906,,N7YETT3A9r1,Kwale County,KE_County_2,,28,,,7
201906,Jun-19,201906,,xuFdFy6t9AH,Laikipia County,KE_County_31,,42,,,426
201906,Jun-19,201906,,NjWSbQTwys4,Lamu County,KE_County_5,,3,,,4
201906,Jun-19,201906,,yhCUgGcCcOo,Machakos County,KE_County_16,,148,,,748
201906,Jun-19,201906,,BoDytkJQ4Qi,Makueni County,KE_County_17,,41,,,269
201906,Jun-19,201906,,R6f9znhg37c,Mandera County,KE_County_9,,102,,,608
201906,Jun-19,201906,,Eey8fT4Im3y,Marsabit County,KE_County_10,,261,,,637
201906,Jun-19,201906,,Y52XNJ50hYb,Meru County,KE_County_12,,66,,,733
201906,Jun-19,201906,,fVra3Pwta0Q,Migori County,KE_County_44,,275,,,1570
201906,Jun-19,201906,,wsBsC6gjHvn,Mombasa County,KE_County_1,,1,,,94
201906,Jun-19,201906,,ahwTMNAJvrL,Muranga County,KE_County_21,,19,,,271
201906,Jun-19,201906,,jkG3zaihdSs,Nairobi County,KE_County_47,,225,,,860
201906,Jun-19,201906,,ob6SxuRcqU4,Nakuru County,KE_County_32,,678,,,3119
201906,Jun-19,201906,,t0J75eHKxz5,Nandi County,KE_County_29,,1253,,,3916
201906,Jun-19,201906,,kqJ83J2D72s,Narok County,KE_County_33,,670,,,1446
201906,Jun-19,201906,,uepLTG8wGWJ,Nyamira County,KE_County_46,,214,,,1058
201906,Jun-19,201906,,mYZacFNIB3h,Nyandarua County,KE_County_18,,171,,,812
201906,Jun-19,201906,,ptWVfaCIdVx,Nyeri County,KE_County_19,,13,,,170
201906,Jun-19,201906,,o36zCRjSd4G,Samburu County,KE_County_25,,53,,,476
201906,Jun-19,201906,,u4t9H8XyU9P,Siaya County,KE_County_41,,34,,,282
201906,Jun-19,201906,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,43,,,188
201906,Jun-19,201906,,JsH2bnvNt2d,Tana River County,KE_County_4,,14,,,94
201906,Jun-19,201906,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,57,,,623
201906,Jun-19,201906,,mThvosEflAU,Trans Nzoia County,KE_County_26,,515,,,2258
201906,Jun-19,201906,,kphDeKClFch,Turkana County,KE_County_23,,213,,,611
201906,Jun-19,201906,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,542,,,1961
201906,Jun-19,201906,,sANMZ3lpqGs,Vihiga County,KE_County_38,,30,,,373
201906,Jun-19,201906,,CeLsrJOH0g9,Wajir County,KE_County_8,,48,,,531
201906,Jun-19,201906,,XWALbfAPa6n,West Pokot County,KE_County_24,,366,,,1534
201907,Jul-19,201907,,vvOK1BxTbet,Baringo County,KE_County_30,,338,,,1050
201907,Jul-19,201907,,HMNARUV2CW4,Bomet County,KE_County_36,,181,,,1183
201907,Jul-19,201907,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,670,,,3134
201907,Jul-19,201907,,Tvf1zgVZ0K4,Busia County,KE_County_40,,85,,,677
201907,Jul-19,201907,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,529,,,2079
201907,Jul-19,201907,,PFu8alU2KWG,Embu County,KE_County_14,,130,,,279
201907,Jul-19,201907,,uyOrcHZBpW0,Garissa County,KE_County_7,,110,,,1176
201907,Jul-19,201907,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,175,,,977
201907,Jul-19,201907,,bzOfj0iwfDH,Isiolo County,KE_County_11,,184,,,1077
201907,Jul-19,201907,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,252,,,1302
201907,Jul-19,201907,,BjC1xL40gHo,Kakamega County,KE_County_37,,250,,,1294
201907,Jul-19,201907,,ihZsJ8alvtb,Kericho County,KE_County_35,,653,,,2567
201907,Jul-19,201907,,qKzosKQPl6G,Kiambu County,KE_County_22,,40,,,746
201907,Jul-19,201907,,nrI2khZx3d0,Kilifi County,KE_County_3,,,,,53
201907,Jul-19,201907,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,8,,,88
201907,Jul-19,201907,,sPkRcDvhGWA,Kisii County,KE_County_45,,920,,,3160
201907,Jul-19,201907,,tAbBVBbueqD,Kisumu County,KE_County_42,,48,,,668
201907,Jul-19,201907,,j8o6iO4Njsi,Kitui County,KE_County_15,,167,,,1267
201907,Jul-19,201907,,N7YETT3A9r1,Kwale County,KE_County_2,,14,,,10
201907,Jul-19,201907,,xuFdFy6t9AH,Laikipia County,KE_County_31,,56,,,580
201907,Jul-19,201907,,NjWSbQTwys4,Lamu County,KE_County_5,,,,,
201907,Jul-19,201907,,yhCUgGcCcOo,Machakos County,KE_County_16,,324,,,1232
201907,Jul-19,201907,,BoDytkJQ4Qi,Makueni County,KE_County_17,,46,,,247
201907,Jul-19,201907,,R6f9znhg37c,Mandera County,KE_County_9,,108,,,750
201907,Jul-19,201907,,Eey8fT4Im3y,Marsabit County,KE_County_10,,214,,,491
201907,Jul-19,201907,,Y52XNJ50hYb,Meru County,KE_County_12,,56,,,306
201907,Jul-19,201907,,fVra3Pwta0Q,Migori County,KE_County_44,,386,,,1900
201907,Jul-19,201907,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,,,29
201907,Jul-19,201907,,ahwTMNAJvrL,Muranga County,KE_County_21,,24,,,137
201907,Jul-19,201907,,jkG3zaihdSs,Nairobi County,KE_County_47,,389,,,926
201907,Jul-19,201907,,ob6SxuRcqU4,Nakuru County,KE_County_32,,1013,,,4190
201907,Jul-19,201907,,t0J75eHKxz5,Nandi County,KE_County_29,,1286,,,3185
201907,Jul-19,201907,,kqJ83J2D72s,Narok County,KE_County_33,,939,,,1935
201907,Jul-19,201907,,uepLTG8wGWJ,Nyamira County,KE_County_46,,127,,,932
201907,Jul-19,201907,,mYZacFNIB3h,Nyandarua County,KE_County_18,,303,,,1230
201907,Jul-19,201907,,ptWVfaCIdVx,Nyeri County,KE_County_19,,2,,,212
201907,Jul-19,201907,,o36zCRjSd4G,Samburu County,KE_County_25,,97,,,516
201907,Jul-19,201907,,u4t9H8XyU9P,Siaya County,KE_County_41,,96,,,262
201907,Jul-19,201907,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,39,,,250
201907,Jul-19,201907,,JsH2bnvNt2d,Tana River County,KE_County_4,,22,,,127
201907,Jul-19,201907,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,136,,,703
201907,Jul-19,201907,,mThvosEflAU,Trans Nzoia County,KE_County_26,,579,,,2492
201907,Jul-19,201907,,kphDeKClFch,Turkana County,KE_County_23,,239,,,882
201907,Jul-19,201907,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,725,,,2566
201907,Jul-19,201907,,sANMZ3lpqGs,Vihiga County,KE_County_38,,84,,,510
201907,Jul-19,201907,,CeLsrJOH0g9,Wajir County,KE_County_8,,44,,,562
201907,Jul-19,201907,,XWALbfAPa6n,West Pokot County,KE_County_24,,553,,,3248
201908,Aug-19,201908,,vvOK1BxTbet,Baringo County,KE_County_30,,276,,,1030
201908,Aug-19,201908,,HMNARUV2CW4,Bomet County,KE_County_36,,215,,,1329
201908,Aug-19,201908,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,710,,,3078
201908,Aug-19,201908,,Tvf1zgVZ0K4,Busia County,KE_County_40,,61,,,525
201908,Aug-19,201908,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,425,,,1365
201908,Aug-19,201908,,PFu8alU2KWG,Embu County,KE_County_14,,109,,,225
201908,Aug-19,201908,,uyOrcHZBpW0,Garissa County,KE_County_7,,106,,,1060
201908,Aug-19,201908,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,176,,,482
201908,Aug-19,201908,,bzOfj0iwfDH,Isiolo County,KE_County_11,,147,,,1174
201908,Aug-19,201908,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,173,,,1135
201908,Aug-19,201908,,BjC1xL40gHo,Kakamega County,KE_County_37,,221,,,953
201908,Aug-19,201908,,ihZsJ8alvtb,Kericho County,KE_County_35,,358,,,2669
201908,Aug-19,201908,,qKzosKQPl6G,Kiambu County,KE_County_22,,73,,,618
201908,Aug-19,201908,,nrI2khZx3d0,Kilifi County,KE_County_3,,,,,192
201908,Aug-19,201908,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,4,,,202
201908,Aug-19,201908,,sPkRcDvhGWA,Kisii County,KE_County_45,,699,,,3810
201908,Aug-19,201908,,tAbBVBbueqD,Kisumu County,KE_County_42,,50,,,838
201908,Aug-19,201908,,j8o6iO4Njsi,Kitui County,KE_County_15,,184,,,698
201908,Aug-19,201908,,N7YETT3A9r1,Kwale County,KE_County_2,,10,,,30
201908,Aug-19,201908,,xuFdFy6t9AH,Laikipia County,KE_County_31,,40,,,354
201908,Aug-19,201908,,NjWSbQTwys4,Lamu County,KE_County_5,,,,,1
201908,Aug-19,201908,,yhCUgGcCcOo,Machakos County,KE_County_16,,174,,,692
201908,Aug-19,201908,,BoDytkJQ4Qi,Makueni County,KE_County_17,,34,,,251
201908,Aug-19,201908,,R6f9znhg37c,Mandera County,KE_County_9,,167,,,805
201908,Aug-19,201908,,Eey8fT4Im3y,Marsabit County,KE_County_10,,190,,,451
201908,Aug-19,201908,,Y52XNJ50hYb,Meru County,KE_County_12,,78,,,391
201908,Aug-19,201908,,fVra3Pwta0Q,Migori County,KE_County_44,,323,,,1652
201908,Aug-19,201908,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,,,57
201908,Aug-19,201908,,ahwTMNAJvrL,Muranga County,KE_County_21,,3,,,137
201908,Aug-19,201908,,jkG3zaihdSs,Nairobi County,KE_County_47,,251,,,845
201908,Aug-19,201908,,ob6SxuRcqU4,Nakuru County,KE_County_32,,954,,,3263
201908,Aug-19,201908,,t0J75eHKxz5,Nandi County,KE_County_29,,1197,,,3356
201908,Aug-19,201908,,kqJ83J2D72s,Narok County,KE_County_33,,671,,,1601
201908,Aug-19,201908,,uepLTG8wGWJ,Nyamira County,KE_County_46,,209,,,1173
201908,Aug-19,201908,,mYZacFNIB3h,Nyandarua County,KE_County_18,,218,,,1250
201908,Aug-19,201908,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,,,124
201908,Aug-19,201908,,o36zCRjSd4G,Samburu County,KE_County_25,,87,,,691
201908,Aug-19,201908,,u4t9H8XyU9P,Siaya County,KE_County_41,,116,,,478
201908,Aug-19,201908,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,22,,,200
201908,Aug-19,201908,,JsH2bnvNt2d,Tana River County,KE_County_4,,22,,,47
201908,Aug-19,201908,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,123,,,480
201908,Aug-19,201908,,mThvosEflAU,Trans Nzoia County,KE_County_26,,519,,,2306
201908,Aug-19,201908,,kphDeKClFch,Turkana County,KE_County_23,,295,,,931
201908,Aug-19,201908,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,565,,,2446
201908,Aug-19,201908,,sANMZ3lpqGs,Vihiga County,KE_County_38,,61,,,427
201908,Aug-19,201908,,CeLsrJOH0g9,Wajir County,KE_County_8,,49,,,443
201908,Aug-19,201908,,XWALbfAPa6n,West Pokot County,KE_County_24,,577,,,2360
201909,Sep-19,201909,,vvOK1BxTbet,Baringo County,KE_County_30,,432,,,1403
201909,Sep-19,201909,,HMNARUV2CW4,Bomet County,KE_County_36,,134,,,1311
201909,Sep-19,201909,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,649,,,2872
201909,Sep-19,201909,,Tvf1zgVZ0K4,Busia County,KE_County_40,,37,,,544
201909,Sep-19,201909,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,544,,,3938
201909,Sep-19,201909,,PFu8alU2KWG,Embu County,KE_County_14,,124,,,232
201909,Sep-19,201909,,uyOrcHZBpW0,Garissa County,KE_County_7,,109,,,1297
201909,Sep-19,201909,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,158,,,541
201909,Sep-19,201909,,bzOfj0iwfDH,Isiolo County,KE_County_11,,128,,,1002
201909,Sep-19,201909,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,180,,,1001
201909,Sep-19,201909,,BjC1xL40gHo,Kakamega County,KE_County_37,,301,,,1077
201909,Sep-19,201909,,ihZsJ8alvtb,Kericho County,KE_County_35,,507,,,1855
201909,Sep-19,201909,,qKzosKQPl6G,Kiambu County,KE_County_22,,63,,,516
201909,Sep-19,201909,,nrI2khZx3d0,Kilifi County,KE_County_3,,,,,22
201909,Sep-19,201909,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,49,,,332
201909,Sep-19,201909,,sPkRcDvhGWA,Kisii County,KE_County_45,,589,,,2831
201909,Sep-19,201909,,tAbBVBbueqD,Kisumu County,KE_County_42,,44,,,554
201909,Sep-19,201909,,j8o6iO4Njsi,Kitui County,KE_County_15,,212,,,690
