periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,rabies
201808,Aug-18,201808,,BoDytkJQ4Qi,Makueni County,KE_County_17,,
201808,Aug-18,201808,,R6f9znhg37c,Mandera County,KE_County_9,,
201808,Aug-18,201808,,Eey8fT4Im3y,Marsabit County,KE_County_10,,
201808,Aug-18,201808,,Y52XNJ50hYb,Meru County,KE_County_12,,
201808,Aug-18,201808,,fVra3Pwta0Q,Migori County,KE_County_44,,24
201808,Aug-18,201808,,wsBsC6gjHvn,Mombasa County,KE_County_1,,
201808,Aug-18,201808,,ahwTMNAJvrL,Muranga County,KE_County_21,,
201808,Aug-18,201808,,jkG3zaihdSs,Nairobi County,KE_County_47,,
201808,Aug-18,201808,,ob6SxuRcqU4,Nakuru County,KE_County_32,,2
201808,Aug-18,201808,,t0J75eHKxz5,Nandi County,KE_County_29,,
201808,Aug-18,201808,,kqJ83J2D72s,Narok County,KE_County_33,,2
201808,Aug-18,201808,,uepLTG8wGWJ,Nyamira County,KE_County_46,,
201808,Aug-18,201808,,mYZacFNIB3h,Nyandarua County,KE_County_18,,
201808,Aug-18,201808,,ptWVfaCIdVx,Nyeri County,KE_County_19,,
201808,Aug-18,201808,,o36zCRjSd4G,Samburu County,KE_County_25,,
201808,Aug-18,201808,,u4t9H8XyU9P,Siaya County,KE_County_41,,15
201808,Aug-18,201808,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,
201808,Aug-18,201808,,JsH2bnvNt2d,Tana River County,KE_County_4,,
201808,Aug-18,201808,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,
201808,Aug-18,201808,,mThvosEflAU,Trans Nzoia County,KE_County_26,,
201808,Aug-18,201808,,kphDeKClFch,Turkana County,KE_County_23,,
201808,Aug-18,201808,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,
201808,Aug-18,201808,,sANMZ3lpqGs,Vihiga County,KE_County_38,,
201808,Aug-18,201808,,CeLsrJOH0g9,Wajir County,KE_County_8,,
201808,Aug-18,201808,,XWALbfAPa6n,West Pokot County,KE_County_24,,
201809,Sep-18,201809,,vvOK1BxTbet,Baringo County,KE_County_30,,
201809,Sep-18,201809,,HMNARUV2CW4,Bomet County,KE_County_36,,
201809,Sep-18,201809,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,
201809,Sep-18,201809,,Tvf1zgVZ0K4,Busia County,KE_County_40,,13
201809,Sep-18,201809,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,
201809,Sep-18,201809,,PFu8alU2KWG,Embu County,KE_County_14,,9
201809,Sep-18,201809,,uyOrcHZBpW0,Garissa County,KE_County_7,,
201809,Sep-18,201809,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,
201809,Sep-18,201809,,bzOfj0iwfDH,Isiolo County,KE_County_11,,1
201809,Sep-18,201809,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,
201809,Sep-18,201809,,BjC1xL40gHo,Kakamega County,KE_County_37,,
201809,Sep-18,201809,,ihZsJ8alvtb,Kericho County,KE_County_35,,
201809,Sep-18,201809,,qKzosKQPl6G,Kiambu County,KE_County_22,,
201809,Sep-18,201809,,nrI2khZx3d0,Kilifi County,KE_County_3,,
201809,Sep-18,201809,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,
201809,Sep-18,201809,,sPkRcDvhGWA,Kisii County,KE_County_45,,
201809,Sep-18,201809,,tAbBVBbueqD,Kisumu County,KE_County_42,,
201809,Sep-18,201809,,j8o6iO4Njsi,Kitui County,KE_County_15,,
201809,Sep-18,201809,,N7YETT3A9r1,Kwale County,KE_County_2,,
201809,Sep-18,201809,,xuFdFy6t9AH,Laikipia County,KE_County_31,,
201809,Sep-18,201809,,NjWSbQTwys4,Lamu County,KE_County_5,,
201809,Sep-18,201809,,yhCUgGcCcOo,Machakos County,KE_County_16,,2
201809,Sep-18,201809,,BoDytkJQ4Qi,Makueni County,KE_County_17,,
201809,Sep-18,201809,,R6f9znhg37c,Mandera County,KE_County_9,,
201809,Sep-18,201809,,Eey8fT4Im3y,Marsabit County,KE_County_10,,8
201809,Sep-18,201809,,Y52XNJ50hYb,Meru County,KE_County_12,,
201809,Sep-18,201809,,fVra3Pwta0Q,Migori County,KE_County_44,,22
201809,Sep-18,201809,,wsBsC6gjHvn,Mombasa County,KE_County_1,,
201809,Sep-18,201809,,ahwTMNAJvrL,Muranga County,KE_County_21,,
201809,Sep-18,201809,,jkG3zaihdSs,Nairobi County,KE_County_47,,
201809,Sep-18,201809,,ob6SxuRcqU4,Nakuru County,KE_County_32,,3
201809,Sep-18,201809,,t0J75eHKxz5,Nandi County,KE_County_29,,2
201809,Sep-18,201809,,kqJ83J2D72s,Narok County,KE_County_33,,
201809,Sep-18,201809,,uepLTG8wGWJ,Nyamira County,KE_County_46,,
201809,Sep-18,201809,,mYZacFNIB3h,Nyandarua County,KE_County_18,,
201809,Sep-18,201809,,ptWVfaCIdVx,Nyeri County,KE_County_19,,
201809,Sep-18,201809,,o36zCRjSd4G,Samburu County,KE_County_25,,
201809,Sep-18,201809,,u4t9H8XyU9P,Siaya County,KE_County_41,,7
201809,Sep-18,201809,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,
201809,Sep-18,201809,,JsH2bnvNt2d,Tana River County,KE_County_4,,
201809,Sep-18,201809,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,
201809,Sep-18,201809,,mThvosEflAU,Trans Nzoia County,KE_County_26,,
201809,Sep-18,201809,,kphDeKClFch,Turkana County,KE_County_23,,1
201809,Sep-18,201809,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,
201809,Sep-18,201809,,sANMZ3lpqGs,Vihiga County,KE_County_38,,
201809,Sep-18,201809,,CeLsrJOH0g9,Wajir County,KE_County_8,,
201809,Sep-18,201809,,XWALbfAPa6n,West Pokot County,KE_County_24,,
201810,Oct-18,201810,,vvOK1BxTbet,Baringo County,KE_County_30,,
201810,Oct-18,201810,,HMNARUV2CW4,Bomet County,KE_County_36,,
201810,Oct-18,201810,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,
201810,Oct-18,201810,,Tvf1zgVZ0K4,Busia County,KE_County_40,,11
201810,Oct-18,201810,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,
201810,Oct-18,201810,,PFu8alU2KWG,Embu County,KE_County_14,,
201810,Oct-18,201810,,uyOrcHZBpW0,Garissa County,KE_County_7,,
201810,Oct-18,201810,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,6
201810,Oct-18,201810,,bzOfj0iwfDH,Isiolo County,KE_County_11,,1
201810,Oct-18,201810,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,
201810,Oct-18,201810,,BjC1xL40gHo,Kakamega County,KE_County_37,,
201810,Oct-18,201810,,ihZsJ8alvtb,Kericho County,KE_County_35,,
201810,Oct-18,201810,,qKzosKQPl6G,Kiambu County,KE_County_22,,
201810,Oct-18,201810,,nrI2khZx3d0,Kilifi County,KE_County_3,,
201810,Oct-18,201810,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,
201810,Oct-18,201810,,sPkRcDvhGWA,Kisii County,KE_County_45,,
201810,Oct-18,201810,,tAbBVBbueqD,Kisumu County,KE_County_42,,
201810,Oct-18,201810,,j8o6iO4Njsi,Kitui County,KE_County_15,,
201810,Oct-18,201810,,N7YETT3A9r1,Kwale County,KE_County_2,,
201810,Oct-18,201810,,xuFdFy6t9AH,Laikipia County,KE_County_31,,
201810,Oct-18,201810,,NjWSbQTwys4,Lamu County,KE_County_5,,
201810,Oct-18,201810,,yhCUgGcCcOo,Machakos County,KE_County_16,,1
201810,Oct-18,201810,,BoDytkJQ4Qi,Makueni County,KE_County_17,,
201810,Oct-18,201810,,R6f9znhg37c,Mandera County,KE_County_9,,
201810,Oct-18,201810,,Eey8fT4Im3y,Marsabit County,KE_County_10,,5
201810,Oct-18,201810,,Y52XNJ50hYb,Meru County,KE_County_12,,
201810,Oct-18,201810,,fVra3Pwta0Q,Migori County,KE_County_44,,20
201810,Oct-18,201810,,wsBsC6gjHvn,Mombasa County,KE_County_1,,
201810,Oct-18,201810,,ahwTMNAJvrL,Muranga County,KE_County_21,,
201810,Oct-18,201810,,jkG3zaihdSs,Nairobi County,KE_County_47,,8
201810,Oct-18,201810,,ob6SxuRcqU4,Nakuru County,KE_County_32,,1
201810,Oct-18,201810,,t0J75eHKxz5,Nandi County,KE_County_29,,
201810,Oct-18,201810,,kqJ83J2D72s,Narok County,KE_County_33,,
201810,Oct-18,201810,,uepLTG8wGWJ,Nyamira County,KE_County_46,,
201810,Oct-18,201810,,mYZacFNIB3h,Nyandarua County,KE_County_18,,
201810,Oct-18,201810,,ptWVfaCIdVx,Nyeri County,KE_County_19,,
201810,Oct-18,201810,,o36zCRjSd4G,Samburu County,KE_County_25,,
201810,Oct-18,201810,,u4t9H8XyU9P,Siaya County,KE_County_41,,10
201810,Oct-18,201810,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,
201810,Oct-18,201810,,JsH2bnvNt2d,Tana River County,KE_County_4,,
201810,Oct-18,201810,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,2
201810,Oct-18,201810,,mThvosEflAU,Trans Nzoia County,KE_County_26,,
201810,Oct-18,201810,,kphDeKClFch,Turkana County,KE_County_23,,
201810,Oct-18,201810,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,
201810,Oct-18,201810,,sANMZ3lpqGs,Vihiga County,KE_County_38,,
201810,Oct-18,201810,,CeLsrJOH0g9,Wajir County,KE_County_8,,
201810,Oct-18,201810,,XWALbfAPa6n,West Pokot County,KE_County_24,,
201811,Nov-18,201811,,vvOK1BxTbet,Baringo County,KE_County_30,,
201811,Nov-18,201811,,HMNARUV2CW4,Bomet County,KE_County_36,,9
201811,Nov-18,201811,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,
201811,Nov-18,201811,,Tvf1zgVZ0K4,Busia County,KE_County_40,,13
201811,Nov-18,201811,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,
201811,Nov-18,201811,,PFu8alU2KWG,Embu County,KE_County_14,,
201811,Nov-18,201811,,uyOrcHZBpW0,Garissa County,KE_County_7,,
201811,Nov-18,201811,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,5
201811,Nov-18,201811,,bzOfj0iwfDH,Isiolo County,KE_County_11,,
201811,Nov-18,201811,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,
201811,Nov-18,201811,,BjC1xL40gHo,Kakamega County,KE_County_37,,
201811,Nov-18,201811,,ihZsJ8alvtb,Kericho County,KE_County_35,,
201811,Nov-18,201811,,qKzosKQPl6G,Kiambu County,KE_County_22,,
201811,Nov-18,201811,,nrI2khZx3d0,Kilifi County,KE_County_3,,
201811,Nov-18,201811,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,
201811,Nov-18,201811,,sPkRcDvhGWA,Kisii County,KE_County_45,,
201811,Nov-18,201811,,tAbBVBbueqD,Kisumu County,KE_County_42,,
201811,Nov-18,201811,,j8o6iO4Njsi,Kitui County,KE_County_15,,14
201811,Nov-18,201811,,N7YETT3A9r1,Kwale County,KE_County_2,,
201811,Nov-18,201811,,xuFdFy6t9AH,Laikipia County,KE_County_31,,
201811,Nov-18,201811,,NjWSbQTwys4,Lamu County,KE_County_5,,
201811,Nov-18,201811,,yhCUgGcCcOo,Machakos County,KE_County_16,,
201811,Nov-18,201811,,BoDytkJQ4Qi,Makueni County,KE_County_17,,
201811,Nov-18,201811,,R6f9znhg37c,Mandera County,KE_County_9,,
201811,Nov-18,201811,,Eey8fT4Im3y,Marsabit County,KE_County_10,,1
201811,Nov-18,201811,,Y52XNJ50hYb,Meru County,KE_County_12,,
201811,Nov-18,201811,,fVra3Pwta0Q,Migori County,KE_County_44,,33
201811,Nov-18,201811,,wsBsC6gjHvn,Mombasa County,KE_County_1,,
201811,Nov-18,201811,,ahwTMNAJvrL,Muranga County,KE_County_21,,
201811,Nov-18,201811,,jkG3zaihdSs,Nairobi County,KE_County_47,,
201811,Nov-18,201811,,ob6SxuRcqU4,Nakuru County,KE_County_32,,1
201811,Nov-18,201811,,t0J75eHKxz5,Nandi County,KE_County_29,,
201811,Nov-18,201811,,kqJ83J2D72s,Narok County,KE_County_33,,
201811,Nov-18,201811,,uepLTG8wGWJ,Nyamira County,KE_County_46,,2
201811,Nov-18,201811,,mYZacFNIB3h,Nyandarua County,KE_County_18,,
201811,Nov-18,201811,,ptWVfaCIdVx,Nyeri County,KE_County_19,,
201811,Nov-18,201811,,o36zCRjSd4G,Samburu County,KE_County_25,,
201811,Nov-18,201811,,u4t9H8XyU9P,Siaya County,KE_County_41,,14
201811,Nov-18,201811,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,
201811,Nov-18,201811,,JsH2bnvNt2d,Tana River County,KE_County_4,,
201811,Nov-18,201811,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,
201811,Nov-18,201811,,mThvosEflAU,Trans Nzoia County,KE_County_26,,
201811,Nov-18,201811,,kphDeKClFch,Turkana County,KE_County_23,,
201811,Nov-18,201811,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,
201811,Nov-18,201811,,sANMZ3lpqGs,Vihiga County,KE_County_38,,
201811,Nov-18,201811,,CeLsrJOH0g9,Wajir County,KE_County_8,,
201811,Nov-18,201811,,XWALbfAPa6n,West Pokot County,KE_County_24,,
201812,Dec-18,201812,,vvOK1BxTbet,Baringo County,KE_County_30,,
201812,Dec-18,201812,,HMNARUV2CW4,Bomet County,KE_County_36,,
201812,Dec-18,201812,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,
201812,Dec-18,201812,,Tvf1zgVZ0K4,Busia County,KE_County_40,,16
201812,Dec-18,201812,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,
201812,Dec-18,201812,,PFu8alU2KWG,Embu County,KE_County_14,,18
201812,Dec-18,201812,,uyOrcHZBpW0,Garissa County,KE_County_7,,
201812,Dec-18,201812,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,4
201812,Dec-18,201812,,bzOfj0iwfDH,Isiolo County,KE_County_11,,
201812,Dec-18,201812,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,2
201812,Dec-18,201812,,BjC1xL40gHo,Kakamega County,KE_County_37,,
201812,Dec-18,201812,,ihZsJ8alvtb,Kericho County,KE_County_35,,
201812,Dec-18,201812,,qKzosKQPl6G,Kiambu County,KE_County_22,,
201812,Dec-18,201812,,nrI2khZx3d0,Kilifi County,KE_County_3,,
201812,Dec-18,201812,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,
201812,Dec-18,201812,,sPkRcDvhGWA,Kisii County,KE_County_45,,
201812,Dec-18,201812,,tAbBVBbueqD,Kisumu County,KE_County_42,,7
201812,Dec-18,201812,,j8o6iO4Njsi,Kitui County,KE_County_15,,5
201812,Dec-18,201812,,N7YETT3A9r1,Kwale County,KE_County_2,,10
201812,Dec-18,201812,,xuFdFy6t9AH,Laikipia County,KE_County_31,,
201812,Dec-18,201812,,NjWSbQTwys4,Lamu County,KE_County_5,,
201812,Dec-18,201812,,yhCUgGcCcOo,Machakos County,KE_County_16,,
201812,Dec-18,201812,,BoDytkJQ4Qi,Makueni County,KE_County_17,,
201812,Dec-18,201812,,R6f9znhg37c,Mandera County,KE_County_9,,
201812,Dec-18,201812,,Eey8fT4Im3y,Marsabit County,KE_County_10,,1
201812,Dec-18,201812,,Y52XNJ50hYb,Meru County,KE_County_12,,
201812,Dec-18,201812,,fVra3Pwta0Q,Migori County,KE_County_44,,24
201812,Dec-18,201812,,wsBsC6gjHvn,Mombasa County,KE_County_1,,
201812,Dec-18,201812,,ahwTMNAJvrL,Muranga County,KE_County_21,,
201812,Dec-18,201812,,jkG3zaihdSs,Nairobi County,KE_County_47,,
201812,Dec-18,201812,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4
201812,Dec-18,201812,,t0J75eHKxz5,Nandi County,KE_County_29,,
201812,Dec-18,201812,,kqJ83J2D72s,Narok County,KE_County_33,,
201812,Dec-18,201812,,uepLTG8wGWJ,Nyamira County,KE_County_46,,3
201812,Dec-18,201812,,mYZacFNIB3h,Nyandarua County,KE_County_18,,9
201812,Dec-18,201812,,ptWVfaCIdVx,Nyeri County,KE_County_19,,
201812,Dec-18,201812,,o36zCRjSd4G,Samburu County,KE_County_25,,
201812,Dec-18,201812,,u4t9H8XyU9P,Siaya County,KE_County_41,,8
201812,Dec-18,201812,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,
201812,Dec-18,201812,,JsH2bnvNt2d,Tana River County,KE_County_4,,
201812,Dec-18,201812,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,
201812,Dec-18,201812,,mThvosEflAU,Trans Nzoia County,KE_County_26,,
201812,Dec-18,201812,,kphDeKClFch,Turkana County,KE_County_23,,1
201812,Dec-18,201812,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,
201812,Dec-18,201812,,sANMZ3lpqGs,Vihiga County,KE_County_38,,
201812,Dec-18,201812,,CeLsrJOH0g9,Wajir County,KE_County_8,,
201812,Dec-18,201812,,XWALbfAPa6n,West Pokot County,KE_County_24,,
201901,Jan-19,201901,,vvOK1BxTbet,Baringo County,KE_County_30,,
201901,Jan-19,201901,,HMNARUV2CW4,Bomet County,KE_County_36,,
201901,Jan-19,201901,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,
201901,Jan-19,201901,,Tvf1zgVZ0K4,Busia County,KE_County_40,,36
201901,Jan-19,201901,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,
201901,Jan-19,201901,,PFu8alU2KWG,Embu County,KE_County_14,,
201901,Jan-19,201901,,uyOrcHZBpW0,Garissa County,KE_County_7,,
201901,Jan-19,201901,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,
201901,Jan-19,201901,,bzOfj0iwfDH,Isiolo County,KE_County_11,,
201901,Jan-19,201901,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,3
201901,Jan-19,201901,,BjC1xL40gHo,Kakamega County,KE_County_37,,
201901,Jan-19,201901,,ihZsJ8alvtb,Kericho County,KE_County_35,,
201901,Jan-19,201901,,qKzosKQPl6G,Kiambu County,KE_County_22,,
201901,Jan-19,201901,,nrI2khZx3d0,Kilifi County,KE_County_3,,
201901,Jan-19,201901,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,
201901,Jan-19,201901,,sPkRcDvhGWA,Kisii County,KE_County_45,,
201901,Jan-19,201901,,tAbBVBbueqD,Kisumu County,KE_County_42,,1
201901,Jan-19,201901,,j8o6iO4Njsi,Kitui County,KE_County_15,,2
201901,Jan-19,201901,,N7YETT3A9r1,Kwale County,KE_County_2,,
201901,Jan-19,201901,,xuFdFy6t9AH,Laikipia County,KE_County_31,,
201901,Jan-19,201901,,NjWSbQTwys4,Lamu County,KE_County_5,,
201901,Jan-19,201901,,yhCUgGcCcOo,Machakos County,KE_County_16,,
201901,Jan-19,201901,,BoDytkJQ4Qi,Makueni County,KE_County_17,,
201901,Jan-19,201901,,R6f9znhg37c,Mandera County,KE_County_9,,
201901,Jan-19,201901,,Eey8fT4Im3y,Marsabit County,KE_County_10,,
201901,Jan-19,201901,,Y52XNJ50hYb,Meru County,KE_County_12,,
201901,Jan-19,201901,,fVra3Pwta0Q,Migori County,KE_County_44,,23
201901,Jan-19,201901,,wsBsC6gjHvn,Mombasa County,KE_County_1,,
201901,Jan-19,201901,,ahwTMNAJvrL,Muranga County,KE_County_21,,5
201901,Jan-19,201901,,jkG3zaihdSs,Nairobi County,KE_County_47,,2
201901,Jan-19,201901,,ob6SxuRcqU4,Nakuru County,KE_County_32,,
201901,Jan-19,201901,,t0J75eHKxz5,Nandi County,KE_County_29,,
201901,Jan-19,201901,,kqJ83J2D72s,Narok County,KE_County_33,,
201901,Jan-19,201901,,uepLTG8wGWJ,Nyamira County,KE_County_46,,2
201901,Jan-19,201901,,mYZacFNIB3h,Nyandarua County,KE_County_18,,
201901,Jan-19,201901,,ptWVfaCIdVx,Nyeri County,KE_County_19,,
201901,Jan-19,201901,,o36zCRjSd4G,Samburu County,KE_County_25,,
201901,Jan-19,201901,,u4t9H8XyU9P,Siaya County,KE_County_41,,11
201901,Jan-19,201901,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,
201901,Jan-19,201901,,JsH2bnvNt2d,Tana River County,KE_County_4,,
201901,Jan-19,201901,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,1
201901,Jan-19,201901,,mThvosEflAU,Trans Nzoia County,KE_County_26,,
201901,Jan-19,201901,,kphDeKClFch,Turkana County,KE_County_23,,
201901,Jan-19,201901,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,
201901,Jan-19,201901,,sANMZ3lpqGs,Vihiga County,KE_County_38,,
201901,Jan-19,201901,,CeLsrJOH0g9,Wajir County,KE_County_8,,
201901,Jan-19,201901,,XWALbfAPa6n,West Pokot County,KE_County_24,,
201902,Feb-19,201902,,vvOK1BxTbet,Baringo County,KE_County_30,,
201902,Feb-19,201902,,HMNARUV2CW4,Bomet County,KE_County_36,,2
201902,Feb-19,201902,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,
201902,Feb-19,201902,,Tvf1zgVZ0K4,Busia County,KE_County_40,,10
201902,Feb-19,201902,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,
201902,Feb-19,201902,,PFu8alU2KWG,Embu County,KE_County_14,,
201902,Feb-19,201902,,uyOrcHZBpW0,Garissa County,KE_County_7,,
201902,Feb-19,201902,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,
201902,Feb-19,201902,,bzOfj0iwfDH,Isiolo County,KE_County_11,,
201902,Feb-19,201902,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,
201902,Feb-19,201902,,BjC1xL40gHo,Kakamega County,KE_County_37,,
201902,Feb-19,201902,,ihZsJ8alvtb,Kericho County,KE_County_35,,
201902,Feb-19,201902,,qKzosKQPl6G,Kiambu County,KE_County_22,,
201902,Feb-19,201902,,nrI2khZx3d0,Kilifi County,KE_County_3,,
201902,Feb-19,201902,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,
201902,Feb-19,201902,,sPkRcDvhGWA,Kisii County,KE_County_45,,
201902,Feb-19,201902,,tAbBVBbueqD,Kisumu County,KE_County_42,,1
201902,Feb-19,201902,,j8o6iO4Njsi,Kitui County,KE_County_15,,2
201902,Feb-19,201902,,N7YETT3A9r1,Kwale County,KE_County_2,,
201902,Feb-19,201902,,xuFdFy6t9AH,Laikipia County,KE_County_31,,
201902,Feb-19,201902,,NjWSbQTwys4,Lamu County,KE_County_5,,
201902,Feb-19,201902,,yhCUgGcCcOo,Machakos County,KE_County_16,,2
201902,Feb-19,201902,,BoDytkJQ4Qi,Makueni County,KE_County_17,,
201902,Feb-19,201902,,R6f9znhg37c,Mandera County,KE_County_9,,
201902,Feb-19,201902,,Eey8fT4Im3y,Marsabit County,KE_County_10,,
201902,Feb-19,201902,,Y52XNJ50hYb,Meru County,KE_County_12,,
201902,Feb-19,201902,,fVra3Pwta0Q,Migori County,KE_County_44,,11
201902,Feb-19,201902,,wsBsC6gjHvn,Mombasa County,KE_County_1,,
201902,Feb-19,201902,,ahwTMNAJvrL,Muranga County,KE_County_21,,2
201902,Feb-19,201902,,jkG3zaihdSs,Nairobi County,KE_County_47,,
201902,Feb-19,201902,,ob6SxuRcqU4,Nakuru County,KE_County_32,,
201902,Feb-19,201902,,t0J75eHKxz5,Nandi County,KE_County_29,,
201902,Feb-19,201902,,kqJ83J2D72s,Narok County,KE_County_33,,
201902,Feb-19,201902,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1
201902,Feb-19,201902,,mYZacFNIB3h,Nyandarua County,KE_County_18,,
201902,Feb-19,201902,,ptWVfaCIdVx,Nyeri County,KE_County_19,,
201902,Feb-19,201902,,o36zCRjSd4G,Samburu County,KE_County_25,,
201902,Feb-19,201902,,u4t9H8XyU9P,Siaya County,KE_County_41,,3
201902,Feb-19,201902,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,
201902,Feb-19,201902,,JsH2bnvNt2d,Tana River County,KE_County_4,,
201902,Feb-19,201902,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,
201902,Feb-19,201902,,mThvosEflAU,Trans Nzoia County,KE_County_26,,
201902,Feb-19,201902,,kphDeKClFch,Turkana County,KE_County_23,,
201902,Feb-19,201902,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,
201902,Feb-19,201902,,sANMZ3lpqGs,Vihiga County,KE_County_38,,
201902,Feb-19,201902,,CeLsrJOH0g9,Wajir County,KE_County_8,,
201902,Feb-19,201902,,XWALbfAPa6n,West Pokot County,KE_County_24,,
201903,Mar-19,201903,,vvOK1BxTbet,Baringo County,KE_County_30,,
201903,Mar-19,201903,,HMNARUV2CW4,Bomet County,KE_County_36,,
201903,Mar-19,201903,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,
201903,Mar-19,201903,,Tvf1zgVZ0K4,Busia County,KE_County_40,,4
201903,Mar-19,201903,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,18
201903,Mar-19,201903,,PFu8alU2KWG,Embu County,KE_County_14,,
201903,Mar-19,201903,,uyOrcHZBpW0,Garissa County,KE_County_7,,
201903,Mar-19,201903,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,
201903,Mar-19,201903,,bzOfj0iwfDH,Isiolo County,KE_County_11,,
201903,Mar-19,201903,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,2
201903,Mar-19,201903,,BjC1xL40gHo,Kakamega County,KE_County_37,,
201903,Mar-19,201903,,ihZsJ8alvtb,Kericho County,KE_County_35,,
201903,Mar-19,201903,,qKzosKQPl6G,Kiambu County,KE_County_22,,
201903,Mar-19,201903,,nrI2khZx3d0,Kilifi County,KE_County_3,,
201903,Mar-19,201903,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2
201903,Mar-19,201903,,sPkRcDvhGWA,Kisii County,KE_County_45,,2
201903,Mar-19,201903,,tAbBVBbueqD,Kisumu County,KE_County_42,,3
201903,Mar-19,201903,,j8o6iO4Njsi,Kitui County,KE_County_15,,1
201903,Mar-19,201903,,N7YETT3A9r1,Kwale County,KE_County_2,,
201903,Mar-19,201903,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1
201903,Mar-19,201903,,NjWSbQTwys4,Lamu County,KE_County_5,,
201903,Mar-19,201903,,yhCUgGcCcOo,Machakos County,KE_County_16,,
201903,Mar-19,201903,,BoDytkJQ4Qi,Makueni County,KE_County_17,,
201903,Mar-19,201903,,R6f9znhg37c,Mandera County,KE_County_9,,
201903,Mar-19,201903,,Eey8fT4Im3y,Marsabit County,KE_County_10,,
201903,Mar-19,201903,,Y52XNJ50hYb,Meru County,KE_County_12,,
201903,Mar-19,201903,,fVra3Pwta0Q,Migori County,KE_County_44,,14
201903,Mar-19,201903,,wsBsC6gjHvn,Mombasa County,KE_County_1,,
201903,Mar-19,201903,,ahwTMNAJvrL,Muranga County,KE_County_21,,5
201903,Mar-19,201903,,jkG3zaihdSs,Nairobi County,KE_County_47,,
201903,Mar-19,201903,,ob6SxuRcqU4,Nakuru County,KE_County_32,,
201903,Mar-19,201903,,t0J75eHKxz5,Nandi County,KE_County_29,,
201903,Mar-19,201903,,kqJ83J2D72s,Narok County,KE_County_33,,
201903,Mar-19,201903,,uepLTG8wGWJ,Nyamira County,KE_County_46,,3
201903,Mar-19,201903,,mYZacFNIB3h,Nyandarua County,KE_County_18,,
201903,Mar-19,201903,,ptWVfaCIdVx,Nyeri County,KE_County_19,,
